%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-250-drift-au6-cd1-500

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
1.6,51906,43.3,2.21,23583,0.168,72.6,87,4.57,8.3,50.2,v2,0.675,78.5,6807,807,0.309,5.42,0.42,624,27.5,0.38,3.55,69.7,7.6,0.116,0.622,0.74,9.04,0.61,v1,60,0.39,27.4,70.7,0.68,52656,7.9,0.769,v3,class8
1.75,49866,39.8,1.85,25488,0.315,73.5,63,4.58,4.2,51.7,v2,0.683,84.5,6793,809,0.391,4.58,0.72,607,27.8,0.23,1.05,85.8,7,0.783,0.391,0.94,9.56,0.52,v2,59.3,0.54,34.6,61.4,0.66,15374,7.93,0.758,v2,class4
3.59,47965,22.5,2.45,34731,0.309,73.3,86,4.47,6.3,53.3,v1,0.672,80.1,6154,762,0.248,3.37,0.36,819,25.7,0.2,0.79,88.1,6.99,0.218,0.45,0.91,9.36,0.25,v2,59.2,0.44,71.5,59.9,0.49,20408,6.44,0.824,v1,class4
1.38,55673,28.1,2.38,57438,0.152,73,90,4.61,9.3,53.2,v1,0.634,84.3,6672,804,0.598,6.35,0.63,616,33.7,0.38,2.83,80,7.11,0.739,0.625,0.8,9.11,0.6,v1,58.7,0.4,63.4,58.5,0.61,23111,7.08,0.825,v1,class2
3.87,55122,27,1.96,41455,0.498,75.9,51,4.68,8.9,52.5,v1,0.688,75.3,5840,796,0.25,5.91,0.62,800,34.5,0.32,0.49,80,7.01,0.16,0.618,0.46,9.09,0.22,v2,52.6,0.44,63.7,60.2,0.61,49580,6.74,0.797,v3,class6
3.85,53392,31.6,2.58,92471,0.497,77,93,4.62,3.9,50.2,v1,0.645,80.8,7477,767,0.644,6.18,0.4,603,24.1,0.29,0.73,80.2,8.55,0.21,0.622,0.87,9.18,0.62,v1,61.7,0.37,62.3,54.8,0.88,18163,6.58,0.767,v2,class3
2.22,55480,14,1.85,84512,0.16,77.9,67,4.69,7.1,51.4,v1,0.726,74.4,6925,752,0.422,5.16,0.15,819,27.1,0.19,3.54,87.5,6.91,0.211,0.332,0.77,9.42,0.61,v1,59.6,0.59,18.6,70.3,0.89,56557,7.55,0.738,v2,class5
3.75,56112,39.9,2.75,24025,0.492,71.2,87,4.7,5.8,52.5,v1,0.664,97.6,4252,745,0.241,4.02,0.15,700,25.1,0.27,2.27,90.1,7.16,0.11,0.393,0.8,9.49,0.31,v1,60.7,0.55,38.4,65.4,0.77,54151,6.55,0.719,v1,class3
3.58,46460,37.8,1.18,59266,0.315,79.1,67,4.6,6.9,53,v1,0.843,82.6,6701,760,0.391,5.95,0.69,582,26.1,0.17,1.79,83.8,6.95,0.473,0.598,0.96,9.03,0.46,v1,58.9,0.43,59.6,64.4,0.33,19391,6.59,0.712,v1,class4
1.37,51873,29.1,0.59,82543,0.167,74.4,62,4.47,7.5,50.2,v2,0.53,80.8,6801,791,0.675,3.6,0.38,318,27.1,0.4,1.53,90.4,6.89,0.115,0.525,0.39,9.13,0.36,v1,53.5,0.6,67.4,70.7,0.64,67063,6.31,0.778,v3,class2
3.71,52823,45.2,2.06,59267,0.497,76.3,79,4.62,6,50.2,v1,0.644,76.3,4867,772,0.263,4.14,0.71,597,30.1,0.32,1.55,78.1,8.23,0.673,0.353,0.45,9.03,0.27,v2,60.8,0.44,19.4,55.1,0.34,63033,6.6,0.744,v2,class6
3.23,48355,38.3,3.18,67159,0.315,76.4,53,4.64,9.1,50.8,v1,0.735,95.3,4200,788,0.544,6.27,0.37,556,34.4,0.25,1.2,90.4,7.79,0.361,0.474,0.4,9.52,0.29,v1,50.1,0.63,64.5,66.1,0.19,24149,7,0.739,v1,class8
3.85,46327,23.7,2.09,80729,0.151,76.5,73,4.64,7.6,50.2,v2,0.864,73.2,6762,783,0.245,5.19,0.51,328,32.8,0.38,1.58,70.9,6.96,0.183,0.5,0.97,9.32,0.6,v2,54.2,0.38,86,62.1,0.45,49218,7.31,0.684,v1,class3
3.55,48073,47.6,1.84,84182,0.303,82.8,93,4.68,8,50.2,v1,0.629,96.7,4809,800,0.578,6.24,0.41,619,26,0.16,0.68,89.8,6.84,0.197,0.428,0.81,9.86,0.51,v1,56.4,0.45,61.7,61,0.77,72768,7.16,0.756,v2,class2
1.71,53581,28.4,1.85,70279,0.167,73.6,93,4.68,4.8,52.4,v2,0.576,80.9,4593,750,0.308,6.3,0.38,605,34.7,0.45,0.92,83.9,6.8,0.867,0.504,0.39,9.47,0.3,v1,54.1,0.6,40.8,69.3,0.89,36366,7.31,0.724,v2,class2
2.85,46129,32,0.66,66711,0.498,77.6,90,4.59,3.6,51.9,v2,0.634,97.5,7038,742,0.643,3.65,0.56,337,27.4,0.29,4.13,86.7,6.75,0.249,0.596,0.86,9.41,0.56,v1,50.4,0.48,70.2,70.7,0.88,50281,6.33,0.768,v3,class6
3.69,52380,12,3.31,24067,0.172,74.1,56,4.34,8.2,52.6,v2,0.647,75.1,7462,810,0.586,6.05,0.69,246,30.2,0.26,4.1,69.8,6.9,0.719,0.622,0.59,9.77,0.5,v1,58.9,0.35,59.9,70.5,0.35,53154,8.19,0.837,v1,class3
1.62,53198,21.2,1.88,84742,0.472,77.4,79,4.68,7.6,52.1,v1,0.863,85.5,4226,744,0.245,4.45,0.24,598,28.6,0.32,1.25,97.7,6.96,0.236,0.585,0.52,9.04,0.62,v2,48.9,0.61,21.8,54.9,0.21,16925,6.6,0.787,v3,class5
1.2,54271,51.2,2.12,51289,0.315,79.1,58,4.57,6.7,50.6,v2,0.704,54.4,6279,762,0.353,6.19,0.67,602,29,0.39,4.16,62.7,6.83,0.559,0.348,0.93,9.03,0.52,v2,59.7,0.34,47.3,65.3,0.57,26830,7.03,0.699,v2,class2
3.82,55390,37.6,2.02,58090,0.495,76.4,69,4.64,7.4,52,v1,0.566,76.8,4317,761,0.65,5.12,0.17,779,29.4,0.28,3.75,80.4,7.01,0.295,0.605,0.51,9.59,0.61,v2,53.3,0.42,36.1,63.8,0.34,21330,6.36,0.759,v2,class6
1.46,54572,37.5,0.41,24381,0.315,79.2,94,4.7,8.8,50.2,v1,0.593,84.1,6764,761,0.247,5.25,0.69,607,27.3,0.25,3.82,82.5,8.17,0.879,0.58,0.88,9.07,0.62,v1,58.7,0.43,25.2,59.4,0.63,76462,8.08,0.687,v1,class5
3.39,46469,22,2.27,76846,0.496,83.9,93,4.63,5.6,50.8,v1,0.863,85,4732,745,0.594,3.88,0.7,629,26.1,0.47,1.77,91.6,6.95,0.644,0.464,0.82,9.11,0.41,v1,59.3,0.45,76,65.2,0.89,53052,7.28,0.755,v2,class1
3.68,51095,51,2.27,95342,0.498,74.8,93,4.69,4.9,50.8,v1,0.646,80.3,5765,745,0.412,6.33,0.15,610,26,0.36,0.41,98.1,6.68,0.126,0.326,0.45,9.63,0.46,v1,60.7,0.42,69.5,66,0.71,54222,7.52,0.706,v3,class6
2.57,52446,34.8,1.95,92948,0.462,71.2,77,4.68,6.7,52.5,v2,0.692,95.2,5431,795,0.385,6.34,0.61,820,33.4,0.28,1,97.3,6.91,0.18,0.337,0.49,9.14,0.6,v1,61.3,0.63,72.1,55.2,0.89,57963,6.59,0.764,v1,class3
3.5,55026,38.4,1.84,83270,0.316,72.3,94,4.58,9.2,50.7,v2,0.689,98.1,4422,741,0.549,6.33,0.61,815,33.9,0.21,4.17,95.6,6.88,0.234,0.432,0.96,9.08,0.51,v2,58.7,0.43,36.4,60,0.78,24582,6.47,0.683,v3,class4
3.51,48835,36.5,1.83,29922,0.166,75,93,4.32,8.6,55,v1,0.651,96.4,7036,764,0.648,5.46,0.24,281,33.3,0.29,4.14,80.7,6.98,0.896,0.346,0.93,9.07,0.6,v2,56.6,0.36,57.9,62.5,0.7,57595,6.42,0.758,v2,class4
3.35,48219,50.5,1.83,21438,0.497,84.8,55,4.46,4.1,50.2,v1,0.582,96.7,5806,760,0.628,5.39,0.47,812,33.5,0.47,1.58,88.3,6.91,0.463,0.622,0.88,9.75,0.42,v2,50.4,0.44,60.1,55.2,0.31,42330,6.6,0.743,v2,class2
3.69,50911,39.9,1.83,94213,0.414,75.3,67,4.65,6.4,50.6,v1,0.642,89.5,7061,746,0.408,6.19,0.43,706,28.3,0.24,0.42,73.6,6.98,0.177,0.619,0.98,9.84,0.22,v1,56.5,0.43,24,64.3,0.8,69971,6.59,0.826,v3,class7
3.76,46766,33.5,1.54,24174,0.495,80.2,69,4.61,3.8,50.2,v2,0.773,81.3,7030,805,0.646,6.26,0.68,444,27.6,0.45,3,98.5,7.22,0.264,0.482,0.45,9.1,0.29,v1,61.4,0.37,20,72.1,0.34,70747,7.45,0.696,v1,class2
3.31,54186,30.9,3.31,28879,0.4,71.8,78,4.64,8.5,52.2,v1,0.828,98.7,5933,760,0.601,6.16,0.71,626,26.8,0.28,3.73,79.1,8.01,0.68,0.618,0.85,9.11,0.26,v2,55.5,0.34,18.9,69.1,0.77,59317,6.24,0.85,v2,class4
3.3,46976,12.1,0.69,24221,0.361,73.2,73,4.45,5,50.2,v1,0.657,96.3,5135,743,0.408,6.2,0.68,638,25.6,0.17,2.59,71.6,7.54,0.473,0.621,0.77,9.07,0.47,v1,61.5,0.35,65.1,59,0.77,24227,7.65,0.728,v1,class4
3.7,49409,37.5,2.25,59290,0.495,73.3,80,4.49,7.3,50.3,v1,0.863,89.3,6961,802,0.495,6.01,0.57,768,34,0.22,1.02,93.5,7.93,0.292,0.366,0.89,9.84,0.61,v1,60.3,0.6,19.9,69.5,0.57,76834,6.41,0.721,v2,class4
3.72,49635,39.6,2,60192,0.497,77.4,70,4.7,8.3,50.2,v1,0.475,44.8,7235,794,0.32,6.28,0.29,738,26,0.15,1.55,85.7,6.71,0.23,0.617,0.83,9.75,0.33,v2,62.2,0.45,66,72.9,0.86,81687,6.65,0.758,v1,class6
3.88,56264,27.3,1.84,57176,0.497,73.4,66,4.62,9.1,52.3,v2,0.482,57.3,6495,779,0.479,5.07,0.38,287,33.4,0.28,3.51,83.4,6.73,0.805,0.359,0.79,9.08,0.6,v1,59.2,0.45,21.7,63.1,0.24,21260,7.61,0.745,v1,class1
2.17,50013,21.2,2.63,41352,0.222,77.9,71,4.54,4.2,51.5,v1,0.864,87.4,5107,771,0.704,3.78,0.38,376,27,0.38,3.07,82.7,6.74,0.238,0.609,0.48,9.09,0.4,v2,58.2,0.37,72.1,62.2,0.63,68151,6.25,0.785,v3,class8
2.91,45932,36.1,2.21,53604,0.205,76.7,72,4.69,5.8,52.1,v1,0.69,90.8,6876,806,0.234,5.16,0.39,402,34.2,0.45,1.22,64,6.93,0.674,0.617,0.75,9.27,0.22,v1,48.3,0.35,65.9,56.8,0.64,52550,7.32,0.711,v3,class3
3.45,46620,15.5,2.25,59560,0.195,77.8,91,4.62,4.8,51,v1,0.674,76.9,5965,761,0.597,6.31,0.23,816,33.3,0.43,2.88,80.9,7.04,0.58,0.618,0.66,9.39,0.62,v1,62.1,0.46,63.2,68.2,0.32,55201,7.17,0.836,v2,class3
2.63,51578,22,2.13,85633,0.497,80.5,94,4.68,5.4,51,v2,0.539,99.1,4846,755,0.646,5.08,0.15,581,24.4,0.42,1.63,82.4,6.96,0.446,0.344,0.94,9.08,0.25,v2,56.7,0.44,63.2,55.4,0.88,85250,7.12,0.75,v1,class5
1.38,52392,50.6,1.98,76871,0.223,76.2,74,4.62,7.8,51.2,v1,0.622,70,6657,746,0.787,5.98,0.37,390,24.3,0.23,3.73,84.5,6.88,0.339,0.43,0.52,9.58,0.39,v2,60.2,0.5,63.5,59,0.85,73090,8.57,0.78,v3,class3
1.25,53117,24.7,2.5,23793,0.183,77.7,55,4.34,8.4,51.5,v1,0.864,75.6,6891,773,0.646,3.48,0.45,522,28.2,0.2,2.2,97.8,7.22,0.109,0.44,0.92,9.12,0.39,v1,59.5,0.34,61.2,67,0.81,43465,6.21,0.741,v3,class5
3.01,55012,42.8,1.95,65523,0.315,76.5,67,4.26,9.3,50.8,v2,0.626,78.3,5812,741,0.369,6.37,0.38,648,23.9,0.45,1.41,83.5,6.91,0.196,0.613,0.94,9.74,0.44,v1,58.8,0.42,19.1,56.6,0.44,34146,6.23,0.765,v2,class8
3.59,53985,39.6,0.46,23208,0.433,75.1,72,4.59,5.4,51.2,v2,0.863,75.9,6197,761,0.707,6.36,0.72,823,33.4,0.28,1.07,96.8,6.98,0.196,0.554,0.39,9.08,0.26,v1,51.1,0.37,19.7,55.1,0.67,15227,7.07,0.788,v2,class4
3.66,54527,36.9,2.04,95513,0.315,76.4,93,4.49,5.7,51.2,v1,0.696,75.7,5109,761,0.604,6.03,0.62,392,33.4,0.3,4.09,78,7.2,0.694,0.571,0.94,9.53,0.61,v2,61.4,0.41,27.5,70.5,0.79,53100,7.52,0.763,v3,class3
3.41,46646,33.5,1.85,59869,0.329,78.1,62,4.3,3.6,50.2,v2,0.67,88.3,4588,744,0.568,4.25,0.14,608,27.3,0.26,1.13,74.6,6.86,0.243,0.588,0.81,9.4,0.22,v2,60,0.44,63,71.9,0.65,23081,6.92,0.75,v3,class4
3.42,46734,39.3,2.02,21952,0.498,81.5,72,4.55,4.5,50.4,v1,0.649,69.6,5208,779,0.452,5.87,0.7,603,24.2,0.45,1.55,64.4,7.03,0.864,0.51,0.41,9.04,0.62,v2,59.1,0.37,74.3,70.4,0.77,18617,6.83,0.761,v2,class4
3.42,53513,37.6,2.25,34698,0.264,72.6,93,4.49,7.3,50.8,v2,0.688,76.6,5820,764,0.644,6.01,0.56,631,26.1,0.33,3.47,93.9,6.75,0.773,0.382,0.9,9.21,0.52,v1,53,0.51,20.5,63.8,0.88,20969,7.1,0.759,v1,class2
3.72,56407,39.9,1.84,91813,0.172,75.8,91,4.29,4.1,50.7,v1,0.629,82.5,4796,747,0.604,3.32,0.68,606,25.2,0.16,3.62,95.3,7.03,0.916,0.365,0.84,9.73,0.61,v2,60.3,0.63,64.4,57.5,0.43,72488,7.65,0.735,v2,class8
1.28,53503,26.4,3.23,53423,0.348,79.2,65,4.33,8.6,55.1,v2,0.863,78.5,4627,804,0.663,4.46,0.33,817,24.2,0.4,0.48,77.5,6.94,0.445,0.515,0.86,9.42,0.46,v1,54.9,0.36,70.9,62.6,0.89,32243,7.06,0.849,v3,class7
3.49,49404,35.9,0.55,23906,0.167,81.3,68,4.49,4.8,50.2,v1,0.663,91.2,5424,763,0.483,3.54,0.39,823,31,0.32,3.53,75.8,6.99,0.103,0.616,0.66,9.8,0.24,v2,48.2,0.43,79.3,71.4,0.28,39720,6.69,0.747,v3,class2
2.04,54807,39.7,2.21,36643,0.302,78.2,72,4.57,8.6,54.6,v2,0.648,83.1,4183,769,0.804,3,0.2,595,29,0.3,1.56,93.1,7.07,0.869,0.353,0.92,9.03,0.36,v1,58.2,0.56,66.9,63,0.43,19742,6.59,0.806,v1,class3
3.65,56202,25,1.99,21403,0.495,78.4,85,4.63,8.1,50.6,v2,0.684,37.2,6732,747,0.628,4.63,0.45,821,26.4,0.45,3.93,82.1,6.84,0.899,0.506,0.87,9.28,0.52,v1,58.2,0.45,19.8,60.1,0.64,65833,6.6,0.814,v1,class7
3.82,56387,50.6,2.45,19938,0.158,77.1,94,4.64,8.3,53.6,v2,0.645,78.9,4681,754,0.558,5.89,0.42,602,30.8,0.46,0.82,80.1,6.69,0.151,0.373,0.89,9.11,0.59,v2,47.1,0.56,82.2,63.6,0.67,22750,7.51,0.728,v1,class4
3.72,55105,51.4,1.92,58881,0.164,72.8,55,4.35,7.8,50.2,v2,0.863,83.6,6542,760,0.604,3.5,0.73,802,26,0.3,4,66.3,6.99,0.863,0.39,0.39,9.07,0.42,v2,60.5,0.43,73.3,72.6,0.78,15872,7.64,0.74,v3,class6
2.8,56328,36.2,2.06,84320,0.165,79.1,88,4.6,6.1,54,v2,0.694,52.4,4186,764,0.24,5.77,0.37,506,28.8,0.27,3.86,80.4,6.75,0.198,0.459,0.49,9.76,0.37,v1,57.6,0.39,60.1,71.8,0.18,31072,6.59,0.703,v3,class8
3.79,49378,32.1,2.04,84237,0.315,77.8,59,4.69,5.9,50.2,v2,0.696,95.6,5413,804,0.789,6.1,0.68,595,26,0.18,2.9,94.4,7.04,0.207,0.445,0.98,9.11,0.25,v2,47.8,0.4,25.6,55,0.78,59603,6.6,0.737,v1,class3
3.42,52230,37,1.98,28983,0.171,79.4,93,4.57,8.1,50.2,v2,0.531,89.8,6506,740,0.237,6.24,0.43,705,29.2,0.39,3.41,65.3,6.76,0.209,0.623,0.87,9.76,0.38,v1,58.5,0.6,66.1,61.2,0.63,18021,6.6,0.762,v1,class1
3.67,51405,37.9,1.04,20461,0.152,82.8,53,4.66,8.5,52.2,v2,0.677,68.4,6177,763,0.649,6.05,0.48,601,24,0.23,0.83,83.3,6.93,0.329,0.592,0.54,9.12,0.46,v1,58.1,0.51,30.9,63.1,0.42,59022,6.44,0.685,v1,class3
1.86,49735,22.9,0.92,47950,0.476,78.1,70,4.32,3.8,53.4,v2,0.657,80.3,6982,764,0.793,4.21,0.15,803,29.7,0.25,1.68,73.9,7.05,0.267,0.486,0.86,9.08,0.4,v2,59.1,0.35,33.1,72.1,0.5,21661,6.75,0.817,v1,class3
1.95,54462,13.3,1.53,57502,0.341,71.8,74,4.58,9.4,53.9,v1,0.661,99.1,4384,771,0.238,6.21,0.69,602,25.8,0.24,1.72,86.3,8.4,0.216,0.623,0.97,9.1,0.34,v1,59,0.53,59.9,68,0.22,81363,7.24,0.721,v2,class1
3.31,54968,30.9,3.03,19664,0.157,78.2,61,4.63,5.3,50.5,v1,0.863,92.6,4489,801,0.25,6.08,0.55,816,33.7,0.19,0.6,92,6.7,0.598,0.472,0.8,9.04,0.38,v1,59.7,0.43,19.5,58.7,0.5,54376,6.64,0.843,v1,class4
3.82,51003,51.2,2.11,53565,0.155,78.3,53,4.62,4.3,51.6,v2,0.687,74.1,6253,795,0.378,4.01,0.37,596,29.2,0.18,1.76,84.5,6.76,0.434,0.619,0.93,9.13,0.34,v1,54.6,0.44,40.4,62.8,0.54,52467,6.53,0.727,v3,class7
3.82,55092,14.7,2.07,87806,0.164,78.7,78,4.62,7.3,52.9,v2,0.63,93,7475,742,0.236,6,0.44,738,26.1,0.37,1.32,94.3,6.84,0.363,0.603,0.89,9.08,0.22,v1,49.9,0.36,82.3,62.9,0.49,58165,7.12,0.816,v3,class6
3.74,53849,28.4,1.62,24423,0.214,73.2,63,4.65,6.1,50.3,v1,0.678,88.9,5663,808,0.644,6.16,0.38,514,34,0.25,2.48,83.8,7.06,0.155,0.326,0.65,9.63,0.22,v1,55.3,0.37,19.1,58.5,0.64,22642,7.11,0.793,v1,class6
2.08,47922,34,0.51,19636,0.315,74.9,84,4.6,7.3,55.7,v1,0.656,98.9,5718,760,0.65,6.32,0.48,730,24.4,0.16,1.19,79.1,8.03,0.496,0.605,0.63,8.28,0.21,v1,50.5,0.61,69.3,72.4,0.77,54632,7.2,0.817,v2,class1
3.76,48890,22.5,1.14,61916,0.348,79.1,93,4.24,8,52.7,v2,0.654,98.3,6159,807,0.643,6.31,0.14,429,26.5,0.41,3.86,88.5,6.81,0.803,0.437,0.77,9.33,0.59,v1,59.9,0.48,50.3,71.6,0.8,14070,6.64,0.761,v2,class8
3.48,51674,43,1.88,20410,0.145,76.7,94,4.68,5,51.8,v2,0.649,57.6,6577,789,0.629,5.37,0.42,595,25,0.2,3.06,82.8,6.97,0.362,0.368,0.93,8.41,0.24,v2,47.8,0.43,75.5,69.3,0.34,18282,6.61,0.749,v1,class3
3.42,46351,36.5,2.04,59179,0.316,77.9,67,4.45,7.8,54.9,v2,0.863,92.4,6046,806,0.619,3.75,0.36,799,30.2,0.18,3.11,76.1,8.2,0.103,0.626,0.55,9.78,0.23,v1,58.8,0.43,39.1,58.4,0.63,83378,7.1,0.806,v3,class4
3.32,47781,40.5,2.35,59093,0.15,78.1,82,4.69,3.5,50.2,v1,0.686,96.8,4914,753,0.411,5.89,0.66,292,27.9,0.47,3.66,98.3,7.05,0.158,0.558,0.9,9.63,0.23,v2,59.2,0.44,88.3,58,0.32,84020,7.19,0.733,v3,class5
2.88,47548,36.6,2.71,23143,0.155,77.2,69,4.67,3.9,51.7,v2,0.706,54.2,5169,791,0.559,5.99,0.37,275,34,0.42,3.56,68,7.39,0.477,0.432,0.86,9.1,0.26,v2,54.6,0.4,26.7,60.3,0.54,57931,7.38,0.815,v3,class6
3.49,52727,51.1,2.41,39249,0.169,79.1,91,4.5,4.8,50.2,v2,0.649,55.5,7086,806,0.632,5.32,0.13,754,26.9,0.19,2.81,89,7.05,0.436,0.387,0.72,9.08,0.25,v1,52.2,0.45,59.9,63.4,0.52,20107,7.55,0.791,v3,class4
3.03,55896,31.3,2.2,66342,0.145,78.6,68,4.4,4.4,50.2,v2,0.651,97.7,7411,806,0.647,6,0.17,605,34.6,0.23,3.14,84.3,8.28,0.422,0.521,0.43,9.1,0.24,v1,59.2,0.43,63.8,62.6,0.54,82604,6.82,0.703,v2,class8
1.24,46821,43.7,2.98,21250,0.316,74.4,94,4.6,6.9,51.9,v1,0.48,80,5435,798,0.247,6.22,0.68,380,30.1,0.23,2.39,86.3,7.19,0.111,0.584,0.56,9.31,0.54,v1,59.7,0.55,20.4,68.1,0.87,39511,7.06,0.844,v1,class3
1.52,51926,41.7,1.84,23007,0.316,74.2,92,4.29,7.8,52.5,v1,0.66,95.4,5474,798,0.872,5.95,0.4,636,27.1,0.23,1.14,92.1,6.93,0.787,0.372,0.55,9.33,0.62,v1,53.5,0.35,59.9,68.6,0.18,68779,7.64,0.713,v1,class5
2.38,52912,24.9,0.64,90944,0.242,72.7,92,4.46,7.2,55.1,v1,0.588,95.4,7053,800,0.475,5.88,0.69,811,26.3,0.22,1.18,69.8,7.21,0.271,0.366,0.96,9.03,0.55,v2,54.6,0.62,30.5,58.8,0.32,14777,7.27,0.85,v3,class1
3.4,55078,33,2.67,58085,0.164,77.6,76,4.45,4.9,50.2,v2,0.831,87.3,5241,808,0.234,4.41,0.72,819,27.9,0.27,3.48,80.5,6.88,0.21,0.364,0.79,9.36,0.31,v1,59.4,0.54,59.5,64.4,0.22,55830,6.61,0.768,v2,class8
2.93,48567,42.4,1.93,21988,0.315,76.3,88,4.63,4.9,55.3,v1,0.863,93.2,4938,777,0.625,3.8,0.19,429,26.2,0.17,3.66,90.5,7.23,0.733,0.626,0.88,9.53,0.38,v1,58.9,0.4,32.4,63.9,0.64,78197,7.5,0.703,v1,class3
3.68,52315,28.8,2.03,58614,0.155,81.7,94,4.69,9.4,50.2,v2,0.864,35.6,5947,753,0.65,6.27,0.22,818,32,0.26,1.37,95.2,7.24,0.618,0.367,0.95,8.58,0.24,v2,50,0.41,30.9,64.8,0.64,14302,7.22,0.847,v2,class6
2.29,56544,40,1.1,63689,0.147,77.8,67,4.29,7.6,52,v1,0.864,39.6,5387,796,0.6,5.45,0.47,601,31,0.15,3.68,90.3,6.99,0.621,0.332,0.46,9.07,0.23,v1,48.6,0.36,65.8,58.2,0.52,15208,6.8,0.772,v3,class1
3.1,55123,46.1,0.51,68902,0.171,75.6,87,4.69,9.1,51.1,v1,0.864,95.9,6042,762,0.639,4.37,0.14,356,25.5,0.35,1.43,96.7,6.88,0.847,0.463,0.84,9.29,0.5,v2,60.6,0.54,64.7,59.4,0.45,80685,7.24,0.767,v3,class3
3.33,48080,41.3,0.37,66124,0.155,78.6,79,4.55,8.1,50.4,v1,0.648,84.6,5380,809,0.472,6.32,0.73,728,26.3,0.32,1.32,83.4,7.73,0.656,0.327,0.4,9.08,0.62,v2,58.2,0.5,18.1,71.6,0.21,15473,7.5,0.752,v1,class4
