%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-1000

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
1.99,56602,25.9,1.84,82556,0.315,77.9,92,4.66,9.4,50.2,v2,0.687,58.3,6982,787,0.251,3.62,0.72,606,23.9,0.22,1.62,82.5,8.54,0.109,0.432,0.61,8.63,0.29,v1,48.5,0.45,18.7,66.2,0.3,55444,6.5,0.727,v2,class2
2.26,52871,28.8,2.41,20907,0.496,74.9,65,4.62,7.9,50.2,v2,0.608,97.8,6712,749,0.236,5.93,0.15,811,24.1,0.45,3.43,65.5,8.08,0.489,0.348,0.85,9.57,0.26,v2,50.7,0.42,19.6,62.8,0.25,56884,7.35,0.768,v2,class4
3.01,54993,51,1.84,23902,0.172,72.5,89,4.63,8.8,52,v1,0.697,37.3,5500,801,0.25,5.92,0.36,811,26.3,0.3,2.43,93.8,6.91,0.275,0.474,0.98,9.13,0.36,v1,61.7,0.54,50.5,54.8,0.33,53441,7.92,0.727,v2,class7
1.65,53257,39.1,1.83,65294,0.409,73.7,68,4.47,9.4,50.2,v2,0.605,74.3,6930,787,0.338,5.57,0.42,598,32.2,0.26,3.26,76.2,7.05,0.172,0.564,0.49,9.03,0.51,v1,59.3,0.45,21,72.2,0.82,70601,8.31,0.759,v2,class2
3.75,51739,27.5,2.87,19570,0.429,77.7,68,4.57,4.7,50.2,v1,0.646,93.1,7230,760,0.65,6.07,0.55,291,29.1,0.36,2.34,80.4,8,0.83,0.625,0.67,9.1,0.25,v1,57.2,0.42,75.9,58.2,0.79,34117,6.34,0.703,v3,class8
3.71,55617,11.6,1.85,58599,0.496,71.2,58,4.6,3.4,52.1,v1,0.664,95.3,6810,761,0.269,5.47,0.17,819,29.5,0.21,1.67,82.7,7.02,0.278,0.365,0.57,9.58,0.34,v1,61.3,0.42,61.8,58.5,0.27,52713,7.05,0.721,v2,class1
3.72,46313,19.9,1.85,20275,0.495,78.2,80,4.51,8.1,50.2,v2,0.508,78.4,5945,786,0.643,3.97,0.64,820,28.6,0.22,2.84,83.6,6.72,0.855,0.555,0.95,9.81,0.32,v1,53.5,0.55,59.9,60.1,0.42,17996,6.2,0.685,v1,class7
2.73,54237,37.4,2.25,83476,0.265,74,68,4.29,8.8,52.3,v1,0.864,74.2,5024,762,0.642,6.01,0.39,812,25.2,0.25,0.59,87.7,6.69,0.607,0.468,0.52,9.48,0.37,v2,58.3,0.62,24.8,60.3,0.37,17397,8.31,0.764,v1,class3
3.61,54889,40,2.69,57909,0.496,78.2,68,4.59,5.5,51.9,v1,0.695,85.5,5434,747,0.752,6.1,0.65,812,33.6,0.23,2.23,78.8,6.88,0.228,0.596,0.85,9.29,0.41,v2,48.4,0.53,83.5,69.3,0.78,22512,7.57,0.703,v2,class4
3.03,52924,39.7,2.04,93537,0.154,83.8,80,4.65,8.7,50.2,v1,0.864,35.5,6317,773,0.235,6.14,0.3,645,30.6,0.35,1.33,83.2,6.73,0.688,0.607,0.71,9.08,0.33,v2,60.2,0.62,83.2,60.2,0.59,59218,7.37,0.812,v1,class1
3.81,46086,37.9,1.85,61626,0.316,79.7,68,4.26,5,51.9,v1,0.6,99.1,5097,782,0.604,6.32,0.59,823,27.2,0.3,1.66,81,6.99,0.236,0.575,0.92,8.55,0.3,v1,60.1,0.61,74.3,68.2,0.89,59551,7.03,0.77,v3,class5
3.5,54879,51.4,0.51,23172,0.489,78.4,65,4.24,5.9,50.2,v1,0.663,94.7,6660,761,0.565,6.12,0.36,773,24.4,0.27,1.16,84.8,7.03,0.716,0.431,0.44,9.38,0.22,v1,59.9,0.34,73.8,60.8,0.71,83222,7.56,0.799,v2,class6
3.67,49393,39.4,2.19,20696,0.498,78,67,4.68,8.5,53,v2,0.613,96.9,5377,803,0.24,3,0.39,813,33,0.44,3.81,78.9,6.93,0.124,0.345,0.62,9.44,0.43,v1,50.9,0.46,18.8,59,0.77,58721,6.78,0.732,v2,class1
3.49,53595,39,1.26,59363,0.166,76.5,88,4.55,6.3,54.2,v2,0.688,34,6054,775,0.509,5.3,0.41,503,25.4,0.27,3.67,79.2,7.02,0.5,0.469,0.86,9.22,0.27,v1,60.1,0.52,59.7,72.2,0.76,50588,7.23,0.739,v1,class3
1.3,50007,25.9,2.88,48180,0.213,79.4,67,4.54,7.2,50.2,v2,0.655,89.1,7207,780,0.874,3.46,0.52,598,26.2,0.32,2.92,91.7,7.06,0.262,0.341,0.89,9.11,0.27,v2,50.7,0.38,19.3,58.1,0.49,14196,7.33,0.832,v3,class3
2.33,52877,25.8,2.23,20002,0.408,76.2,72,4.63,7,50.2,v2,0.646,96.5,4502,744,0.239,6.37,0.63,603,34.1,0.32,0.93,93.4,7.8,0.618,0.361,0.84,9.65,0.62,v2,54.7,0.63,61.3,71.8,0.23,58444,6.58,0.758,v3,class4
1.71,53651,51.3,2.04,24076,0.168,77.5,71,4.53,4.1,52.8,v1,0.686,65.6,7241,754,0.502,6.13,0.13,784,27.1,0.45,1.58,74.5,6.72,0.238,0.335,0.66,9.26,0.36,v1,48.7,0.44,20.5,61.1,0.61,17457,6.6,0.742,v3,class5
2.35,53630,41,0.56,95228,0.316,73.5,86,4.34,6.7,51.8,v1,0.856,96.8,5028,805,0.321,6.17,0.68,815,28.6,0.25,4.01,86.2,7.68,0.204,0.389,0.51,9.11,0.24,v1,50.8,0.5,59.9,64.9,0.72,58516,6.89,0.696,v3,class1
2.19,45935,40,0.4,48663,0.425,82,94,4.26,3.7,55.1,v2,0.544,91,4308,759,0.247,6.37,0.67,686,25.2,0.38,1.6,99.2,6.95,0.429,0.453,0.86,9.1,0.44,v1,58.5,0.4,25.8,60.9,0.87,18786,7.18,0.832,v1,class3
2.47,49922,25,1.89,83571,0.316,75.8,92,4.67,7.8,53.5,v2,0.69,51.5,6544,793,0.581,4.04,0.71,608,28.3,0.25,1.63,82.4,7.04,0.497,0.576,0.87,9.11,0.27,v2,58.1,0.47,73.1,61.4,0.53,36231,6.58,0.764,v2,class4
3.69,46639,18.7,2.06,60175,0.498,72.9,60,4.61,5.7,53.5,v1,0.656,49.4,4318,787,0.314,6.29,0.17,258,27.3,0.28,1.63,79.6,6.79,0.23,0.622,0.85,9.13,0.38,v2,56.8,0.44,70.6,65.9,0.63,26435,6.58,0.847,v2,class2
2.03,46888,31.2,2.09,23484,0.496,77.3,58,4.61,8.6,50.7,v1,0.645,84.7,6530,750,0.249,5.97,0.25,645,33.5,0.4,2.73,95,7,0.261,0.454,0.98,9.5,0.36,v1,50.4,0.41,44,61.6,0.35,57099,6.53,0.762,v2,class3
3.72,51906,14.2,0.64,90690,0.168,76.4,94,4.7,9.3,52.2,v2,0.625,79.8,6386,808,0.747,6.16,0.37,288,26,0.25,1.27,97.2,8.06,0.168,0.609,0.87,9.44,0.62,v2,55.9,0.46,72.9,65.7,0.53,54771,7.91,0.839,v3,class5
2.66,55426,34,1.84,24175,0.498,74.6,52,4.4,3.5,51.7,v1,0.54,77.6,7141,766,0.609,5.91,0.15,815,29,0.41,2.64,93.5,7.93,0.725,0.615,0.59,8.34,0.29,v2,61.6,0.45,65.7,60,0.62,51823,7.75,0.761,v1,class3
2.01,55125,13.5,1.83,21986,0.166,78.9,54,4.63,9.3,50.5,v2,0.611,95.5,4618,777,0.371,5.77,0.7,484,33.1,0.15,0.41,81.4,6.77,0.736,0.625,0.85,9.39,0.62,v1,55.4,0.37,18.7,61.6,0.39,85719,6.98,0.737,v2,class8
2.4,54087,14.6,2.11,58757,0.315,79.1,57,4.26,5.3,54.2,v2,0.856,85.7,5181,773,0.305,5.98,0.21,775,32.4,0.15,2.97,79.6,6.7,0.609,0.461,0.44,9.4,0.53,v1,57.1,0.43,27.8,72.5,0.33,14499,7.39,0.728,v2,class7
3.52,55383,41.8,1.12,39792,0.191,76.8,87,4.52,8.8,53.6,v2,0.683,87.9,6865,800,0.571,4.84,0.66,520,24.3,0.29,3.59,94.3,7.95,0.227,0.593,0.88,9.11,0.62,v1,57.7,0.58,70.7,62.3,0.89,82709,7.55,0.745,v3,class1
3.5,46456,38.9,3.31,79868,0.17,77.8,78,4.53,4,51.8,v2,0.562,97.3,6490,809,0.648,5.06,0.24,618,33.6,0.23,1.92,85.7,7,0.398,0.615,0.44,9.05,0.22,v2,47.7,0.53,70,56.5,0.76,59027,7.22,0.756,v2,class7
3.4,46412,22.7,2.11,52147,0.166,72.1,93,4.42,5.2,52.1,v2,0.688,82.1,6033,760,0.644,6.32,0.48,814,24.1,0.23,2.55,95.8,7.78,0.256,0.328,0.6,8.77,0.31,v2,55.3,0.48,23.8,58.5,0.67,16775,7.58,0.754,v2,class6
3.35,55147,21.8,0.68,96975,0.437,75.5,76,4.63,7,50.2,v1,0.697,90.3,5365,780,0.65,6.1,0.5,775,28.7,0.27,3.24,89.7,6.8,0.128,0.534,0.63,9.11,0.45,v2,53.7,0.44,75.9,70.8,0.63,22243,6.6,0.739,v2,class1
2.63,49863,39.8,3.32,62755,0.258,72.9,78,4.26,9.3,55.4,v1,0.695,78.3,6212,760,0.233,4.21,0.3,608,26.4,0.29,2.11,74.5,6.81,0.245,0.456,0.96,9.59,0.25,v2,61.5,0.63,65.9,65.5,0.63,26104,7.38,0.816,v3,class3
3.56,52875,33.9,2.44,84334,0.316,79.5,70,4.66,7.5,53,v2,0.745,98.1,5205,742,0.617,5.7,0.3,817,26.5,0.16,0.89,81.2,8.54,0.172,0.345,0.65,9.08,0.26,v1,56.6,0.5,18.6,65.5,0.33,58275,7.25,0.684,v1,class2
1.23,55035,41.9,2.66,23996,0.152,73.4,91,4.34,7.5,50.9,v1,0.678,39.5,6402,747,0.585,6.08,0.46,823,26.9,0.37,3.63,94.7,6.91,0.272,0.327,0.64,9.53,0.21,v2,59.2,0.42,61.9,71.1,0.88,22549,6.35,0.742,v1,class7
3.5,55193,27.7,0.55,66080,0.442,79.1,72,4.43,7.8,52.1,v1,0.648,76.1,4183,758,0.471,6.27,0.48,707,32.1,0.26,3.82,79.5,6.72,0.544,0.404,0.85,9.02,0.34,v1,49.8,0.56,63.2,56.7,0.8,33628,7.49,0.704,v2,class7
2.99,48671,17.9,2.07,56003,0.495,81.9,82,4.68,3.8,50.2,v2,0.497,78.4,7038,791,0.649,5.54,0.48,608,24.2,0.36,1.35,92.7,7.92,0.192,0.557,0.79,9.43,0.62,v2,57.7,0.54,59.7,71.4,0.89,52291,6.96,0.742,v1,class8
3.71,55878,36.7,1.91,59739,0.149,77.4,85,4.53,4.7,50.2,v1,0.688,95.6,4570,760,0.557,6.03,0.41,597,24.2,0.45,0.6,90.8,6.72,0.352,0.625,0.9,9.61,0.51,v1,51.6,0.43,63.1,71.7,0.51,50620,6.58,0.81,v1,class5
3.4,53709,33.9,2.88,57340,0.276,84.3,94,4.37,4.1,52.3,v2,0.671,98.3,6729,747,0.648,3.16,0.16,816,34.5,0.42,4.02,76.3,7.32,0.862,0.569,0.79,9.33,0.6,v1,50.9,0.42,71.9,65.2,0.75,15197,7.39,0.77,v3,class7
1.63,48262,34.6,1.83,28128,0.168,74.5,93,4.38,7.4,55.7,v2,0.694,80.8,4168,740,0.583,4.87,0.61,352,27.9,0.29,3.13,79.3,6.93,0.954,0.46,0.56,9.21,0.62,v2,61.2,0.54,66.6,71.7,0.88,46242,7.15,0.77,v3,class8
3.12,56640,14.4,2.05,82676,0.497,77.4,82,4.7,5.8,50.2,v1,0.644,96.9,6259,743,0.249,5.87,0.35,595,24.1,0.3,1.43,89.9,6.9,0.667,0.619,0.75,9.04,0.22,v1,60.2,0.45,19.5,58.6,0.8,54520,7.9,0.797,v2,class3
3.69,54020,42.9,0.77,92663,0.315,77.7,94,4.61,6.3,54.7,v1,0.644,47.9,4421,807,0.442,6.27,0.58,797,29.2,0.3,3.2,91.4,6.85,0.532,0.517,0.9,9.46,0.57,v2,50.1,0.55,71.1,57.1,0.67,56368,7.99,0.736,v1,class5
1.9,46959,32,2.3,93394,0.357,77.5,93,4.44,4.8,51.1,v1,0.684,84.9,6212,755,0.643,6.12,0.66,802,24.1,0.3,3.75,87.3,7.42,0.893,0.624,0.98,9.77,0.25,v2,58.1,0.42,21.3,70.8,0.51,53568,7.2,0.741,v2,class2
1.5,50286,39.8,3.01,23970,0.316,73.8,86,4.38,3.5,51.8,v2,0.645,86.7,6015,806,0.65,6,0.19,289,27,0.26,3.33,86.4,6.9,0.182,0.622,0.5,9.05,0.62,v2,58.8,0.45,75.5,57.1,0.51,24776,6.75,0.76,v1,class1
3.5,54963,36.4,2.19,87017,0.172,76.5,82,4.6,6.2,50.2,v1,0.806,84.1,6222,762,0.526,6.34,0.7,608,27.2,0.24,3.98,99.2,6.69,0.303,0.334,0.84,9.31,0.34,v1,50.2,0.62,62.8,63.6,0.2,20389,6.36,0.847,v2,class6
2.45,55632,44.4,2.21,28077,0.316,78.1,67,4.61,4.6,55.6,v2,0.644,77.6,7401,777,0.241,6,0.59,585,24.2,0.46,2.02,96.6,6.95,0.106,0.525,0.46,9.72,0.4,v2,53.3,0.34,59.6,60.1,0.63,58790,6.72,0.749,v2,class8
3.19,46097,51.3,1.93,23603,0.201,84.3,94,4.67,8.3,51.1,v2,0.609,77.8,4404,760,0.648,3.94,0.68,748,31.1,0.39,3.32,89.5,7.66,0.119,0.368,0.55,9.03,0.43,v1,59.8,0.42,49.4,71.1,0.21,67512,7.26,0.727,v2,class8
3.6,51123,40.7,2.44,88066,0.308,71.4,58,4.56,5.6,52.5,v2,0.49,80.4,6663,764,0.72,6.26,0.36,813,26.6,0.19,3.5,85.8,7.24,0.131,0.405,0.58,9.12,0.23,v1,48.9,0.35,21.1,69.2,0.48,43166,8.15,0.725,v1,class7
2,52804,26.8,2.99,73888,0.316,71,73,4.53,8.6,53.4,v1,0.794,55.3,7513,771,0.267,5.96,0.38,512,25,0.23,2.08,78.6,6.85,0.167,0.463,0.46,9.06,0.26,v1,59.2,0.42,45.7,55,0.45,42371,6.54,0.769,v3,class7
1.98,54002,45.6,0.75,32222,0.189,72.5,73,4.6,7.9,51.4,v1,0.649,77.2,4528,797,0.293,6.09,0.37,699,24.9,0.3,4.05,98.1,7.11,0.118,0.429,0.92,9.33,0.61,v1,48.4,0.59,43.3,63.3,0.49,18273,7.11,0.734,v1,class4
3.6,49096,13.4,2.07,42684,0.214,74.9,70,4.46,4.7,51.3,v2,0.625,98.1,6347,806,0.361,3.03,0.13,404,30.1,0.28,0.5,91.5,6.77,0.178,0.358,0.98,9.06,0.29,v1,49.7,0.43,21.1,72.7,0.64,14430,6.58,0.749,v1,class6
1.54,56055,27.6,2.55,75626,0.276,77.8,94,4.64,7.4,50.2,v2,0.684,41.7,6341,753,0.608,4.09,0.66,385,33.9,0.47,2.57,98.7,6.96,0.458,0.479,0.95,9.54,0.27,v1,51.6,0.44,62,60.7,0.77,63153,6.58,0.824,v3,class2
2.46,47460,36.7,1.97,24397,0.315,79.1,94,4.65,8.3,53.6,v2,0.53,62.9,5236,760,0.741,3.69,0.17,754,34.3,0.25,3.52,83.3,6.93,0.407,0.449,0.52,8.77,0.41,v1,54.1,0.45,66.4,70.7,0.33,52895,6.79,0.77,v3,class2
3.68,53061,39.7,1.91,20822,0.496,72.1,93,4.66,5.5,53.2,v1,0.863,98.6,5372,808,0.648,3.88,0.18,757,25,0.34,3.24,76.6,7.01,0.602,0.6,0.64,9.08,0.62,v1,58.6,0.62,77,62.8,0.72,24426,6.58,0.751,v2,class5
3.66,56614,51.4,1.92,58562,0.444,77.6,88,4.36,8.8,50.2,v2,0.69,83.6,4550,749,0.233,4.02,0.43,811,24.5,0.29,2.39,70.2,7.68,0.272,0.504,0.92,9.12,0.23,v2,61.1,0.42,60.6,56.2,0.33,52733,6.67,0.69,v1,class8
1.78,53840,17.2,1.5,19541,0.404,83.3,93,4.23,9.3,52,v1,0.682,95.6,5090,744,0.602,6.33,0.37,812,27.8,0.25,2.36,90.5,6.86,0.139,0.545,0.39,9.09,0.33,v2,59.5,0.51,32.7,60.6,0.64,81539,8.16,0.732,v2,class8
2.82,47288,16.5,2.63,55674,0.152,72.5,79,4.68,8.8,54.3,v2,0.864,87.4,5135,809,0.636,6.05,0.51,629,33.8,0.17,2.97,76.9,6.94,0.778,0.483,0.71,9.78,0.62,v2,54.3,0.38,19.2,57.2,0.84,26955,7.41,0.757,v1,class4
1.58,54395,25.8,0.35,64942,0.178,81.1,83,4.32,8.6,50.8,v1,0.598,66.7,4358,769,0.249,3.86,0.64,819,24.2,0.27,1.68,99.1,6.78,0.244,0.352,0.92,9.33,0.24,v1,61.7,0.57,56.6,70.3,0.24,28636,7.05,0.699,v3,class7
3.22,54457,40,1.9,23457,0.316,77.4,72,4.41,4,52.3,v2,0.864,91.8,6986,749,0.56,4.65,0.16,534,24.3,0.44,0.54,72.9,6.98,0.141,0.601,0.79,9.07,0.45,v1,61.1,0.37,50.7,60.4,0.71,53347,6.6,0.761,v2,class3
2.91,56549,37.9,0.28,84408,0.171,82.7,52,4.6,8.9,50.5,v2,0.573,98.2,7222,782,0.637,5.86,0.41,815,25.4,0.32,2.05,76,6.88,0.509,0.607,0.4,9.4,0.57,v2,62.1,0.48,59.7,71.3,0.64,16458,8.33,0.722,v3,class1
1.48,45980,39.7,0.99,67661,0.147,76.6,53,4.35,7.1,52.2,v1,0.864,98.6,5073,748,0.482,3.97,0.4,603,27.3,0.46,0.91,80.8,6.96,0.238,0.34,0.64,9.26,0.22,v1,58.2,0.42,26.7,62,0.33,21526,7.05,0.771,v3,class7
3.44,52431,28.7,2.08,24160,0.153,77.5,89,4.54,8.4,50.2,v2,0.618,75.6,4527,794,0.251,4.57,0.67,608,24.3,0.27,1.01,86.9,6.68,0.161,0.376,0.96,8.42,0.62,v1,59.7,0.45,29.9,60.3,0.38,53500,6.58,0.818,v3,class8
3.38,55883,39.7,2.07,42188,0.165,76.3,90,4.6,5.4,54,v1,0.625,77.7,7262,762,0.548,4.94,0.63,822,31.4,0.46,1.38,79.4,7.01,0.203,0.506,0.94,9.1,0.61,v2,61.7,0.39,65.5,71.8,0.62,53035,6.25,0.731,v2,class8
3.01,46223,21.3,1.26,35710,0.194,71.8,90,4.39,9.2,50.2,v2,0.695,80.3,7523,763,0.806,5.26,0.16,821,25.3,0.26,0.43,65.9,6.96,0.161,0.603,0.88,9.47,0.24,v2,56.9,0.45,21,56.7,0.88,69126,7.55,0.761,v1,class3
3.7,53927,51.2,1.85,57476,0.156,77.2,69,4.64,5,51.1,v2,0.675,35.6,6386,807,0.25,6.18,0.13,637,30.5,0.15,3.4,64.4,8.16,0.201,0.342,0.95,9.8,0.31,v2,50.3,0.42,70.2,70.4,0.24,57782,6.59,0.692,v1,class5
1.94,46287,16.1,2.25,28165,0.441,74.4,78,4.42,5.1,50.2,v2,0.652,98,6538,745,0.58,5.87,0.37,813,24.3,0.29,1.04,74.1,7.96,0.192,0.585,0.86,9.76,0.45,v2,58.7,0.45,40.5,60,0.8,40822,7.31,0.772,v1,class7
3.17,55089,39.9,1.61,49982,0.495,71.1,84,4.67,4.9,55,v2,0.863,70.5,5350,796,0.247,3.05,0.48,608,24.7,0.44,2.39,80.9,8.25,0.287,0.435,0.66,9.85,0.44,v2,58.2,0.37,23.2,61.9,0.56,65679,6.59,0.729,v2,class1
1.95,53273,18.8,2.12,24339,0.41,72.5,94,4.59,4,50.2,v1,0.864,96.2,4585,810,0.253,6.01,0.13,602,28.9,0.17,2.11,88.6,6.84,0.262,0.345,0.92,9.21,0.25,v1,61.5,0.44,49.2,64.1,0.74,61257,8.27,0.791,v3,class2
2.18,46911,21,1.85,95645,0.199,78.3,93,4.46,8.8,50.6,v1,0.863,82.1,4346,761,0.834,3.61,0.17,819,32.7,0.26,3.9,82.1,7.01,0.576,0.494,0.93,9.34,0.23,v1,48.7,0.45,19.6,70.7,0.73,23271,8.06,0.743,v2,class1
1.19,55817,37.4,1.84,19714,0.244,78.7,67,4.64,9.1,50.5,v1,0.646,78.4,4267,810,0.669,4.79,0.44,817,25.4,0.15,1.87,77.4,6.98,0.177,0.617,0.86,8.77,0.29,v1,47.9,0.5,59.4,72.6,0.39,20290,6.59,0.789,v3,class4
3.5,56190,36.6,2.65,44323,0.435,74.1,87,4.62,5.5,51.7,v2,0.661,79.3,6203,740,0.623,5.8,0.46,652,30.4,0.16,2.83,84.7,6.9,0.634,0.626,0.45,9.83,0.31,v1,58.7,0.42,65.8,63.5,0.63,24982,7.2,0.735,v1,class2
2.12,47762,37,2.12,23899,0.315,77.9,80,4.42,9.5,50.7,v2,0.864,79.9,6481,764,0.357,6.06,0.69,813,23.9,0.23,1.73,91.4,6.83,0.286,0.493,0.74,9.13,0.31,v2,51.3,0.44,27.9,66.6,0.83,74839,7.6,0.841,v1,class1
3.02,46549,13,1.9,54254,0.166,79.1,51,4.7,8.5,52.4,v1,0.648,90.1,4709,756,0.78,3.19,0.47,611,27.1,0.44,1.15,86.4,7.46,0.136,0.329,0.54,9.04,0.6,v2,60,0.41,76.1,64.8,0.34,36715,7.5,0.683,v1,class2
3.62,49826,32.8,2.92,23966,0.158,72.4,71,4.43,3.7,55,v2,0.863,78.2,4861,776,0.24,4.86,0.63,815,30.8,0.29,3.43,78.6,7.07,0.231,0.526,0.96,9.06,0.62,v2,58.8,0.44,65.3,56,0.59,37592,7.22,0.704,v2,class1
3.48,47742,44,1.75,38587,0.495,77.9,85,4.37,8.3,50.2,v1,0.609,46.1,6728,809,0.642,6.04,0.51,729,26.3,0.41,1.76,92.3,7.54,0.128,0.366,0.98,9.41,0.62,v2,52.6,0.37,42.7,58.9,0.63,70393,8.36,0.807,v1,class6
2.01,46985,45.9,2.77,58849,0.175,75.2,82,4.25,6.7,50.5,v1,0.864,74.2,5209,744,0.257,5.95,0.27,695,29.6,0.3,1.18,78.3,7.28,0.251,0.623,0.6,9.04,0.62,v2,62.2,0.43,27.7,57.5,0.83,77601,7.39,0.75,v2,class6
3.29,55018,15,0.69,77721,0.164,77.7,93,4.6,8.4,52.7,v2,0.691,68.3,7393,762,0.253,4.6,0.16,743,24.2,0.18,3.57,94.6,6.92,0.961,0.438,0.91,9.06,0.44,v2,61.1,0.42,19.3,70.7,0.54,51900,8.04,0.773,v2,class7
3.44,56700,40,1.53,87571,0.252,71.4,53,4.23,7,55.7,v1,0.661,62.6,4998,774,0.648,6.21,0.4,604,25.6,0.26,4.06,97.8,7.15,0.843,0.422,0.95,9.5,0.35,v1,62.2,0.48,67.9,59.6,0.36,75126,7.51,0.735,v2,class3
3.43,51330,26.5,2.41,21429,0.313,77.2,75,4.49,4.8,50.2,v1,0.677,42.5,6747,762,0.65,3.03,0.52,747,25.2,0.24,4.04,93,7.12,0.236,0.542,0.56,9.07,0.41,v2,54.1,0.42,60.2,56.8,0.71,56763,7.33,0.694,v3,class2
1.49,51526,22,2.12,20796,0.166,78.2,82,4.61,5.2,51.1,v1,0.692,79.9,6117,795,0.238,6.17,0.16,661,25.2,0.27,1.14,90.4,7.58,0.524,0.615,0.67,9.61,0.25,v2,59,0.47,18.8,63.4,0.87,27774,8.28,0.726,v1,class6
3.58,50402,42.8,2.05,43892,0.346,78.8,68,4.43,3.6,52.2,v1,0.681,79.9,5151,785,0.65,5.51,0.68,705,28.3,0.47,0.57,81.5,6.78,0.881,0.464,0.84,9.35,0.45,v2,52.4,0.4,59.9,59.7,0.62,31988,7.1,0.725,v3,class1
1.97,55414,37,2.09,72844,0.381,78.6,69,4.48,7,54.8,v1,0.648,82.6,5955,771,0.398,6.31,0.15,822,24,0.26,1.69,88.8,7.75,0.367,0.491,0.83,8.27,0.29,v1,50.4,0.42,40.4,67.5,0.64,46689,6.66,0.745,v2,class1
