@relation R_data_frame

@attribute V1 numeric
@attribute V2 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute V3 {1,2,3}
@attribute V4 {1,2,3,4}
@attribute V5 {1,2}
@attribute V6 numeric
@attribute V7 {1,2}
@attribute V8 {1,2}
@attribute V9 {1,2,3}
@attribute V10 numeric
@attribute V11 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 {1,2,3,4}
@attribute Class {1,2}

@data
40,5,2,2,1,8486,1,1,3,6,9,260,3,-1,0,4,1
43,1,2,4,1,350,1,1,3,6,9,437,1,-1,0,4,1
38,2,2,2,1,20,2,1,3,6,9,402,1,-1,0,4,1
58,8,2,2,1,1667,2,2,3,6,9,85,1,-1,0,4,1
57,10,2,4,1,345,2,1,3,6,9,125,1,-1,0,4,1
32,11,2,2,1,10,2,1,3,6,9,501,4,-1,0,4,1
56,5,2,3,1,830,2,2,3,6,9,1201,1,-1,0,4,2
58,2,1,4,1,29,2,1,3,6,9,253,1,-1,0,4,1
60,6,1,2,1,545,2,1,3,6,9,1030,1,-1,0,4,2
37,10,2,3,1,8730,2,1,3,6,9,149,1,-1,0,4,1
46,10,1,3,1,477,2,1,3,6,9,114,1,-1,0,4,1
27,1,2,2,1,4,2,1,3,6,9,243,1,-1,0,4,1
43,2,2,2,1,1205,2,1,3,6,9,769,2,-1,0,4,1
32,10,3,2,1,0,2,2,3,6,9,135,3,-1,0,4,1
40,1,3,2,1,263,2,1,3,6,9,231,1,-1,0,4,1
38,1,2,2,1,1,1,1,3,6,9,76,1,-1,0,4,1
34,2,2,2,1,283,1,2,3,6,9,199,1,-1,0,4,1
47,2,2,1,1,206,2,1,3,6,9,152,1,-1,0,4,1
42,4,2,1,1,17,2,1,3,6,9,124,1,-1,0,4,1
48,10,2,2,1,141,2,2,3,6,9,424,1,-1,0,4,1
29,7,3,3,1,16,2,1,3,6,9,43,1,-1,0,4,1
50,8,2,2,1,206,2,1,3,6,9,154,1,-1,0,4,1
52,10,2,4,1,7,1,1,3,6,9,203,2,-1,0,4,1
50,5,2,3,1,0,1,1,3,6,9,326,1,-1,0,4,1
58,6,2,3,1,0,1,1,3,6,9,393,1,-1,0,4,1
46,2,1,1,1,1927,2,1,3,6,9,241,3,-1,0,4,1
38,10,2,2,1,284,2,1,3,6,9,483,1,-1,0,4,1
46,2,2,2,1,1660,2,1,3,6,9,259,1,-1,0,4,1
32,8,3,2,1,406,2,1,3,6,9,227,1,-1,0,4,1
51,2,2,1,1,230,2,1,3,6,9,673,1,-1,0,4,1
39,1,3,2,1,-25,2,1,3,6,9,576,1,-1,0,4,1
48,1,2,2,1,182,2,1,3,6,9,180,2,-1,0,4,1
36,3,2,3,1,1169,2,1,3,6,9,168,2,-1,0,4,1
34,1,1,2,1,67,2,1,3,6,9,90,1,-1,0,4,1
40,10,2,2,1,77,1,1,3,6,9,505,1,-1,0,4,1
43,11,2,2,1,0,2,1,3,6,9,245,1,-1,0,4,1
52,2,1,1,1,55,2,2,3,6,9,186,1,-1,0,4,1
33,10,2,2,2,72,2,1,3,6,9,623,1,-1,0,4,1
49,5,3,3,1,163,2,1,3,6,9,496,3,-1,0,4,1
32,5,3,3,1,151,2,1,3,6,9,118,1,-1,0,4,1
39,1,3,2,1,113,2,1,3,6,9,342,1,-1,0,4,1
40,2,2,2,1,0,2,1,3,6,9,225,1,-1,0,4,1
38,10,3,3,1,9,2,1,3,6,9,185,3,-1,0,4,1
43,5,2,2,1,375,2,1,3,6,9,196,2,-1,0,4,1
39,8,2,2,1,1142,2,1,3,6,9,276,1,-1,0,4,1
54,2,2,1,1,2102,2,1,3,6,9,76,1,-1,0,4,1
38,10,3,3,1,4325,2,1,3,6,9,87,1,-1,0,4,1
40,2,2,2,1,217,2,1,3,6,9,195,1,-1,0,4,1
55,1,2,2,1,131,2,1,3,6,9,744,1,-1,0,4,1
42,5,2,3,1,1680,2,1,3,6,9,765,1,-1,0,4,1
39,2,2,2,1,0,2,1,3,6,9,262,1,-1,0,4,1
40,2,2,1,1,46,2,1,3,6,9,119,1,-1,0,4,1
32,2,2,2,1,320,2,1,3,6,9,198,2,-1,0,4,1
55,1,2,2,1,183,2,1,3,6,9,150,1,-1,0,4,1
45,2,2,2,1,39,1,1,3,6,9,241,1,-1,0,4,1
35,5,3,3,1,560,2,1,3,6,9,181,1,-1,0,4,1
58,10,1,2,1,469,1,1,3,6,9,196,1,-1,0,4,1
35,1,2,2,1,530,2,1,3,6,9,149,1,-1,0,4,1
49,8,2,1,1,61,2,1,3,6,9,246,1,-1,0,4,1
34,10,3,3,1,242,2,1,3,6,9,112,1,-1,0,4,1
36,2,2,2,1,139,2,1,3,6,9,309,2,-1,0,4,1
24,7,3,2,1,0,2,1,3,6,9,278,1,-1,0,4,1
34,10,2,2,1,367,2,1,3,6,9,140,1,-1,0,4,1
51,1,1,2,1,228,2,1,3,6,9,136,1,-1,0,4,1
39,10,3,4,1,45248,2,1,3,6,9,1623,1,-1,0,4,2
50,7,2,4,1,-84,2,1,3,6,9,101,1,-1,0,4,1
32,8,3,2,1,310,2,1,3,6,9,144,1,-1,0,4,1
42,2,2,4,1,132,2,1,3,6,9,238,1,-1,0,4,1
50,10,2,2,1,797,2,1,3,6,9,354,1,-1,0,4,1
40,8,2,2,1,71,1,1,3,6,9,79,1,-1,0,4,1
46,5,1,4,1,2,2,1,3,6,9,187,1,-1,0,4,1
37,5,2,3,1,231,2,2,3,6,9,451,2,-1,0,4,1
34,2,2,2,1,270,2,2,3,6,9,159,1,-1,0,4,1
44,2,2,2,1,274,2,2,3,6,9,409,1,-1,0,4,1
40,1,3,2,1,-109,2,2,3,6,9,170,1,-1,0,4,1
37,10,2,2,1,1,2,1,3,6,9,608,1,-1,0,4,2
33,2,3,2,2,-60,1,1,3,6,9,243,1,-1,0,4,1
35,2,2,2,1,89,2,1,3,6,9,145,2,-1,0,4,1
58,2,1,2,1,-11,1,1,3,6,9,112,1,-1,0,4,1
39,2,2,1,1,0,2,1,3,6,9,262,2,-1,0,4,1
43,2,2,2,1,-509,2,1,3,6,9,124,1,-1,0,4,1
39,11,2,1,1,408,2,1,3,6,9,53,1,-1,0,4,1
36,8,3,1,1,58,2,1,3,6,9,134,1,-1,0,4,1
57,6,3,2,1,1640,1,2,3,6,9,204,4,-1,0,4,1
36,1,3,2,1,20,2,1,3,6,9,186,1,-1,0,4,1
50,2,2,1,1,71,2,1,3,6,9,678,1,-1,0,4,1
55,2,2,2,1,52,2,1,3,6,9,182,1,-1,0,4,1
44,7,2,3,1,292,2,1,3,6,9,162,1,-1,0,4,1
44,8,1,2,1,424,2,1,3,6,9,27,1,-1,0,4,1
39,4,3,1,1,109,2,1,3,6,9,699,3,-1,0,4,1
46,2,2,4,1,1044,2,1,3,6,9,43,1,-1,0,4,1
39,2,2,2,1,983,2,1,3,6,9,97,1,-1,0,4,1
34,1,2,2,1,869,1,1,3,6,9,1677,1,-1,0,4,2
40,2,2,1,1,668,2,1,3,6,9,283,2,-1,0,4,1
50,5,2,3,1,964,2,1,3,6,9,323,1,-1,0,4,1
31,5,3,2,1,301,2,1,3,6,9,82,1,-1,0,4,1
37,1,3,2,1,140,2,1,3,6,9,310,1,-1,0,4,1
39,5,3,2,1,1877,2,1,3,6,9,185,1,-1,0,4,1
51,2,2,1,1,1127,2,1,3,6,9,47,1,-1,0,4,1
41,10,2,2,1,871,2,1,3,6,9,145,1,-1,0,4,1
41,10,2,2,1,767,2,2,3,6,9,204,1,-1,0,4,1
43,2,2,2,1,0,1,1,3,6,9,187,1,-1,0,4,1
30,8,3,2,1,209,2,1,3,6,9,30,2,-1,0,4,1
54,5,1,1,1,0,1,1,3,6,9,472,1,-1,0,4,1
43,2,1,2,1,110,2,2,3,6,9,448,1,-1,0,4,1
59,5,1,3,1,-76,2,2,3,6,9,264,1,-1,0,4,1
47,10,2,4,1,178,2,1,3,6,9,169,1,-1,0,4,1
40,2,2,1,1,-66,2,1,3,6,9,288,1,-1,0,4,1
32,10,2,2,1,0,2,1,3,6,9,176,2,-1,0,4,1
29,2,2,2,1,1,2,1,3,6,9,215,1,-1,0,4,1
36,2,2,2,1,0,2,1,3,6,9,337,1,-1,0,4,1
55,11,2,3,1,5345,1,1,3,6,9,278,1,-1,0,4,1
30,2,1,2,1,-209,2,1,3,6,9,188,2,-1,0,4,1
39,1,3,2,1,0,2,1,3,6,9,174,2,-1,0,4,1
39,2,1,2,1,42,2,1,3,6,9,226,2,-1,0,4,1
50,2,1,2,1,41,2,1,3,6,9,190,1,-1,0,4,1
44,2,2,2,1,-99,2,1,3,6,9,111,2,-1,0,4,1
37,10,3,2,1,17,2,1,3,6,9,164,1,-1,0,4,1
46,1,2,1,1,276,2,2,3,6,9,157,2,-1,0,4,1
32,10,3,4,1,-170,1,1,3,6,9,46,1,-1,0,4,1
37,5,3,3,1,230,2,2,3,6,9,374,1,-1,0,4,1
29,2,2,2,1,9,2,1,3,6,9,349,1,-1,0,4,1
41,2,2,2,1,946,2,1,3,6,9,325,1,-1,0,4,1
45,2,2,1,1,1297,2,1,3,6,9,233,2,-1,0,4,1
57,6,1,2,1,-331,2,1,3,6,9,531,1,-1,0,4,1
48,2,3,2,1,44,2,1,3,6,9,153,1,-1,0,4,1
60,6,2,2,2,15,1,1,3,6,9,80,1,-1,0,4,1
26,1,3,2,1,712,2,1,3,6,9,232,1,-1,0,4,1
58,6,2,2,1,5435,2,1,3,6,9,118,1,-1,0,4,1
34,1,2,2,1,507,2,1,3,6,9,190,1,-1,0,4,1
55,11,1,2,1,387,2,1,3,6,9,918,1,-1,0,4,2
41,2,2,1,1,0,2,2,3,6,9,238,1,-1,0,4,1
50,5,1,2,1,1716,2,1,3,6,9,82,1,-1,0,4,1
49,3,2,2,1,167,2,2,3,6,9,198,3,-1,0,4,1
44,1,2,4,1,40,1,2,3,6,9,160,2,-1,0,4,1
44,2,2,1,1,148,2,1,3,6,9,211,1,-1,0,4,1
31,10,2,2,1,17,2,2,3,6,9,120,1,-1,0,4,1
34,2,3,3,1,1011,2,1,3,6,9,136,1,-1,0,4,1
46,5,3,4,1,1527,2,1,3,6,9,269,1,-1,0,4,1
42,5,2,3,1,744,1,1,3,6,9,157,1,-1,0,4,1
52,1,2,2,1,484,2,1,3,6,9,128,1,-1,0,4,1
29,5,3,3,1,0,2,1,3,6,9,211,1,-1,0,4,1
53,6,2,1,1,136,2,1,3,6,9,267,2,-1,0,4,1
43,2,2,2,1,1335,2,1,3,6,9,371,2,-1,0,4,1
38,5,2,2,1,517,2,1,3,6,9,288,2,-1,0,4,1
46,5,2,3,1,459,2,1,3,6,9,221,1,-1,0,4,1
48,5,1,4,1,549,2,1,3,6,9,427,1,-1,0,4,1
30,1,1,2,1,83,2,2,3,6,9,310,1,-1,0,4,1
44,2,2,1,1,213,1,1,3,6,9,158,1,-1,0,4,1
31,4,2,1,1,203,2,1,3,6,9,604,3,-1,0,4,1
42,8,3,2,1,518,2,1,3,6,9,198,1,-1,0,4,1
40,5,3,3,1,3877,2,1,3,6,9,145,1,-1,0,4,1
52,1,2,2,1,1236,2,1,3,6,9,247,1,-1,0,4,1
45,2,1,2,1,756,2,1,3,6,9,179,2,-1,0,4,1
48,2,2,2,1,157,2,1,3,6,9,73,1,-1,0,4,1
45,2,2,1,1,-66,2,1,3,6,9,263,2,-1,0,4,1
34,2,2,4,1,245,2,1,3,6,9,13,1,-1,0,4,1
34,2,2,1,1,-144,2,1,3,6,9,79,2,-1,0,4,1
46,2,2,2,1,71,2,1,3,6,9,416,1,-1,0,4,1
49,8,1,2,1,505,2,1,3,6,9,162,1,-1,0,4,1
50,10,2,1,1,249,2,1,3,6,9,129,1,-1,0,4,1
34,1,3,2,1,0,2,1,3,6,9,150,1,-1,0,4,1
40,11,3,2,1,11,2,1,3,6,9,43,1,-1,0,4,1
36,1,2,2,1,639,2,1,3,6,9,191,1,-1,0,4,1
59,2,1,4,1,124,2,1,3,6,9,26,1,-1,0,4,1
45,2,2,2,1,82,2,1,3,6,9,250,1,-1,0,4,1
36,7,2,3,1,107,2,1,3,6,9,146,1,-1,0,4,1
56,8,2,2,1,473,2,1,3,6,9,416,1,-1,0,4,1
42,8,1,2,1,372,2,2,3,6,9,121,2,-1,0,4,1
30,1,2,2,1,46,2,1,3,6,9,114,2,-1,0,4,1
30,9,3,3,1,34,2,1,3,6,9,289,1,-1,0,4,1
47,7,2,4,1,935,2,1,3,6,9,225,1,-1,0,4,1
33,2,2,2,1,-10,2,1,3,6,9,123,1,-1,0,4,1
36,1,2,2,1,-106,2,1,3,6,9,130,2,-1,0,4,1
39,8,1,1,1,471,2,1,3,6,9,161,2,-1,0,4,1
56,1,1,2,1,778,2,1,3,6,9,149,2,-1,0,4,1
39,2,1,4,1,170,2,1,3,6,9,268,2,-1,0,4,1
42,10,2,2,1,315,2,1,3,6,9,259,2,-1,0,4,1
52,2,2,2,1,3165,1,1,3,6,9,26,1,-1,0,4,1
36,1,1,2,1,131,2,1,3,6,9,153,1,-1,0,4,1
35,3,2,2,2,204,2,1,3,6,9,424,2,-1,0,4,1
47,10,2,2,1,83,2,1,3,6,9,179,2,-1,0,4,1
59,8,1,2,1,0,2,2,3,6,9,97,1,-1,0,4,1
57,2,2,1,1,5431,2,2,3,6,9,383,1,-1,0,4,1
38,5,2,4,1,1759,2,1,3,6,9,440,1,-1,0,4,1
46,11,2,2,1,-125,2,1,3,6,9,23,1,-1,0,4,1
34,2,2,2,1,0,1,1,3,6,9,195,1,-1,0,4,1
28,8,3,2,1,5090,2,1,3,6,9,1297,3,-1,0,4,2
38,10,2,4,1,573,2,1,3,6,9,87,1,-1,0,4,1
56,2,2,2,1,1602,2,1,3,6,9,427,1,-1,0,4,1
41,2,3,1,2,-137,2,2,3,6,9,189,1,-1,0,4,1
52,10,2,4,1,0,1,1,3,6,9,195,1,-1,0,4,1
54,8,2,2,1,193,1,1,3,6,9,179,1,-1,0,4,1
61,6,2,2,1,195,2,2,3,6,9,179,1,-1,0,4,1
53,3,2,2,1,288,1,1,3,6,9,69,1,-1,0,4,1
47,10,2,2,1,19,2,1,3,6,9,105,2,-1,0,4,1
53,2,2,1,1,25,2,1,3,6,9,266,3,-1,0,4,1
46,8,2,2,1,216,2,1,3,6,9,524,2,-1,0,4,1
39,2,1,1,1,190,2,2,3,6,9,96,2,-1,0,4,1
56,10,1,2,1,99,2,1,3,6,9,155,2,-1,0,4,1
55,8,1,1,1,2298,2,1,3,6,9,162,2,-1,0,4,1
44,5,2,3,1,17,2,1,3,6,9,352,2,-1,0,4,1
37,10,2,1,1,0,2,1,3,6,9,76,4,-1,0,4,1
35,2,2,1,1,0,2,1,3,6,9,154,2,-1,0,4,1
55,2,2,2,1,840,2,1,3,6,9,310,2,-1,0,4,1
37,8,2,2,1,358,2,1,3,6,9,390,3,-1,0,4,1
30,10,3,2,1,0,2,1,3,6,9,369,1,-1,0,4,1
37,2,2,1,1,-325,2,2,3,6,9,112,2,-1,0,4,1
36,10,3,2,1,-15,2,1,3,6,9,341,3,-1,0,4,1
38,10,2,2,1,581,2,1,3,6,9,79,1,-1,0,4,1
41,1,1,1,1,4070,2,1,3,6,9,140,2,-1,0,4,1
48,6,2,2,1,74,1,2,3,6,9,315,1,-1,0,4,1
55,8,1,2,1,141,2,1,3,6,9,262,2,-1,0,4,1
28,8,1,2,1,89,1,1,3,6,9,174,2,-1,0,4,1
54,8,2,2,2,0,2,1,3,6,9,138,3,-1,0,4,1
30,2,2,2,1,450,1,1,3,6,9,526,2,-1,0,4,1
48,10,2,3,1,310,1,1,3,6,9,135,1,-1,0,4,1
31,7,2,2,1,0,2,1,3,6,9,36,5,-1,0,4,1
38,2,2,2,1,384,2,1,3,6,9,1906,3,-1,0,4,1
37,2,2,2,1,395,2,1,3,6,9,219,2,-1,0,4,1
37,8,3,4,1,-118,2,1,3,6,9,147,2,-1,0,4,1
56,2,2,1,1,5,2,2,3,6,9,407,2,-1,0,4,1
51,2,2,2,1,50,2,2,3,6,9,121,1,-1,0,4,1
39,2,2,2,1,285,2,2,3,6,9,209,1,-1,0,4,1
49,10,2,4,1,15,1,1,3,6,9,92,2,-1,0,4,1
51,2,2,1,1,653,2,2,3,6,9,208,1,-1,0,4,1
43,7,2,2,1,918,2,1,3,6,9,193,1,-1,0,4,1
32,8,2,2,1,243,2,2,3,6,9,144,1,-1,0,4,1
29,10,3,3,1,405,2,1,3,6,9,65,1,-1,0,4,1
48,5,1,3,1,1328,2,1,3,6,9,339,1,-1,0,4,1
55,8,2,1,1,255,2,1,3,6,9,285,1,-1,0,4,1
53,2,2,2,1,3397,2,1,3,6,9,231,1,-1,0,4,1
47,10,2,4,1,2106,2,1,3,6,9,168,1,-1,0,4,1
39,5,2,3,1,2877,2,1,3,6,9,278,1,-1,0,4,1
31,2,3,3,1,60,2,2,3,6,9,389,1,-1,0,4,1
39,2,2,1,1,2226,2,1,3,6,9,158,1,-1,0,4,1
40,2,2,1,1,2880,2,1,3,6,9,145,2,-1,0,4,1
40,10,3,4,1,-5,2,1,3,6,9,78,2,-1,0,4,1
48,10,2,2,1,147,1,1,3,6,9,142,3,-1,0,4,1
33,10,1,2,1,7,2,2,3,6,9,87,1,-1,0,4,1
40,10,2,2,1,109,2,1,3,6,9,147,2,-1,0,4,1
59,6,2,1,1,-119,2,1,3,6,9,289,1,-1,0,4,1
30,10,2,2,1,484,2,1,3,6,9,703,1,-1,0,4,2
31,5,3,3,1,1852,2,1,3,6,9,170,3,-1,0,4,1
35,11,2,2,1,533,2,1,3,6,9,802,1,-1,0,4,1
54,10,1,2,1,21,2,1,3,6,9,381,2,-1,0,4,1
34,1,3,4,1,2434,2,1,3,6,9,218,4,-1,0,4,1
32,10,2,2,1,90,2,2,3,6,9,57,2,-1,0,4,1
56,1,1,4,1,4246,2,1,3,6,9,304,2,-1,0,4,1
32,1,3,3,1,395,2,1,3,6,9,241,3,-1,0,4,1
42,2,2,1,1,15,2,1,3,6,9,230,1,-1,0,4,1
33,8,2,3,1,85,1,1,3,6,9,262,3,-1,0,4,1
52,3,2,3,1,-184,2,2,3,6,9,392,2,-1,0,4,1
52,8,2,2,1,660,1,1,3,6,9,201,2,-1,0,4,1
52,2,1,1,2,-183,2,1,3,6,9,145,1,-1,0,4,1
30,11,1,2,1,1144,2,1,3,6,9,252,1,-1,0,4,1
44,8,1,2,1,1,2,1,3,6,9,235,4,-1,0,4,1
35,1,2,2,1,69,2,2,3,6,9,235,2,-1,0,4,1
55,5,3,2,1,220,2,1,3,6,9,328,2,-1,0,4,1
33,2,2,1,1,332,2,1,3,6,9,116,2,-1,0,4,1
37,2,3,2,1,240,2,1,3,6,9,246,1,-1,0,4,1
42,10,3,2,1,0,2,1,3,6,9,293,1,-1,0,4,1
43,11,2,2,1,0,2,1,3,6,9,37,2,-1,0,4,1
38,3,2,3,1,898,2,1,3,6,9,132,2,-1,0,4,1
37,10,2,2,1,123,2,2,3,6,9,530,2,-1,0,4,1
31,9,3,2,1,252,2,1,3,6,9,175,3,-1,0,4,1
41,5,2,3,1,65,2,1,3,6,9,524,2,-1,0,4,1
41,10,2,2,1,-366,2,2,3,6,9,29,3,-1,0,4,1
29,9,3,2,1,209,2,1,3,6,9,311,2,-1,0,4,1
38,1,3,2,1,221,2,1,3,6,9,211,2,-1,0,4,1
44,7,1,3,1,4,2,1,3,6,9,312,3,-1,0,4,1
39,1,2,2,1,104,2,1,3,6,9,412,1,-1,0,4,1
28,10,3,2,1,312,2,1,3,6,9,392,1,-1,0,4,1
33,2,2,2,1,-349,2,1,3,6,9,191,1,-1,0,4,1
41,8,2,4,1,4,1,1,3,6,9,284,2,-1,0,4,1
40,2,2,1,1,-322,2,2,3,6,9,144,1,-1,0,4,1
29,1,2,2,1,-150,2,1,3,6,9,328,1,-1,0,4,1
38,5,2,4,1,1349,2,1,3,6,9,100,1,-1,0,4,1
32,1,2,3,1,281,2,1,3,6,9,226,1,-1,0,4,1
45,8,2,2,1,1259,2,1,3,6,9,507,1,-1,0,4,1
33,1,3,2,1,101,2,1,3,6,9,392,1,-1,0,4,1
34,2,2,2,1,848,2,1,3,6,9,684,2,-1,0,4,1
41,3,2,4,1,89,2,1,3,6,9,333,2,-1,0,4,1
41,2,2,2,1,140,2,1,3,6,9,311,3,-1,0,4,1
35,1,3,2,1,148,2,1,3,6,9,128,2,-1,0,4,1
40,10,3,2,1,200,2,1,3,6,9,322,2,-1,0,4,1
60,7,2,1,1,46,2,1,3,6,9,202,4,-1,0,4,1
47,8,1,2,1,201,2,1,3,6,9,92,2,-1,0,4,1
46,2,2,1,1,530,2,1,3,6,9,739,3,-1,0,4,1
31,2,3,2,1,0,2,1,3,6,9,273,2,-1,0,4,1
49,7,2,2,1,1,2,1,3,6,9,260,3,-1,0,4,1
29,2,2,2,1,43,2,1,3,6,9,268,2,-1,0,4,1
31,5,3,3,1,-173,2,1,3,6,9,396,2,-1,0,4,1
38,5,2,3,1,389,2,1,3,6,9,262,1,-1,0,4,1
37,2,2,1,1,215,2,2,3,6,9,308,3,-1,0,4,1
35,10,2,2,1,-131,2,1,3,6,9,467,2,-1,0,4,1
31,5,3,2,1,783,2,1,3,6,9,320,1,-1,0,4,1
41,1,2,2,1,0,2,1,3,6,9,160,3,-1,0,4,1
46,8,2,4,1,80,2,1,3,6,9,245,2,-1,0,4,1
40,8,1,2,1,105,2,1,3,6,9,189,2,-1,0,4,1
29,1,2,2,1,182,2,2,3,6,9,477,1,-1,0,4,1
49,1,2,2,1,82,2,1,3,6,9,310,1,-1,0,4,1
42,5,2,3,1,0,2,1,3,6,9,65,3,-1,0,4,1
54,8,2,2,1,510,2,1,3,6,9,196,2,-1,0,4,1
40,5,3,3,1,242,2,1,3,6,9,221,2,-1,0,4,1
53,1,2,2,1,244,2,2,3,6,9,197,2,-1,0,4,1
49,5,2,3,1,92,2,1,3,6,9,221,2,-1,0,4,1
40,2,2,1,2,0,2,1,3,6,9,64,2,-1,0,4,1
29,9,3,2,1,948,2,1,3,6,9,75,2,-1,0,4,1
36,2,2,1,1,23,2,1,3,6,9,400,2,-1,0,4,1
37,10,2,2,1,710,2,1,3,6,9,378,3,-1,0,4,1
39,8,2,2,1,1205,2,1,3,6,9,118,2,-1,0,4,1
36,10,2,2,1,368,2,2,3,6,9,1597,2,-1,0,4,2
44,3,2,3,1,1631,2,1,3,6,9,346,2,-1,0,4,1
40,1,2,2,1,6,2,1,3,6,9,60,3,-1,0,4,1
49,2,2,2,1,26,2,1,3,6,9,276,2,-1,0,4,1
30,10,3,4,1,-48,2,1,3,6,9,152,2,-1,0,4,1
57,5,2,3,1,2142,2,1,3,6,9,251,3,-1,0,4,1
24,8,3,2,1,77,2,2,3,6,9,390,2,-1,0,4,1
46,2,2,4,1,401,2,1,3,6,9,306,2,-1,0,4,1
33,1,2,2,1,21,1,1,3,6,9,189,3,-1,0,4,1
43,8,1,2,1,0,2,1,3,6,9,125,2,-1,0,4,1
43,1,3,2,1,-497,2,1,3,6,9,234,2,-1,0,4,1
40,2,1,1,1,369,1,1,3,6,9,79,2,-1,0,4,1
44,10,3,4,1,78,2,1,3,6,9,13,6,-1,0,4,1
35,10,3,3,1,226,2,2,3,6,9,283,3,-1,0,4,1
47,10,2,2,1,503,2,1,3,6,9,109,2,-1,0,4,1
33,2,2,2,1,372,2,1,3,6,9,132,2,-1,0,4,1
31,1,2,2,1,0,2,2,3,6,9,144,2,-1,0,4,1
40,2,1,2,1,0,2,1,3,6,9,121,2,-1,0,4,1
36,3,2,3,1,125,2,1,3,6,9,95,3,-1,0,4,1
56,6,1,1,1,4,2,1,3,6,9,31,3,-1,0,4,1
40,1,3,4,1,419,2,1,3,6,9,112,3,-1,0,4,1
41,1,1,2,1,322,2,1,3,6,9,87,4,-1,0,4,1
53,6,2,2,1,303,2,1,3,6,9,593,2,-1,0,4,1
39,2,2,2,1,607,2,1,3,6,9,99,2,-1,0,4,1
44,2,1,2,1,579,2,1,3,6,9,198,2,-1,0,4,1
38,1,2,2,1,3047,2,1,3,6,9,285,2,-1,0,4,1
54,10,1,2,1,83,2,1,3,6,9,190,3,-1,0,4,1
58,5,2,3,1,68,2,1,3,6,9,172,5,-1,0,4,1
52,2,2,1,1,58,2,1,3,6,9,213,3,-1,0,4,1
28,1,3,2,1,251,2,1,3,6,9,178,2,-1,0,4,1
36,2,2,2,1,688,2,1,3,6,9,174,2,-1,0,4,1
60,6,2,1,1,364,2,1,3,6,9,631,2,-1,0,4,1
42,8,1,2,1,55,2,1,3,6,9,176,5,-1,0,4,1
42,1,2,2,1,101,2,1,3,6,9,32,3,-1,0,4,1
44,5,2,3,1,105,2,1,3,6,9,1529,2,-1,0,4,1
51,2,1,1,1,325,2,1,3,6,9,254,2,-1,0,4,1
49,2,2,1,1,198,2,1,3,6,9,200,2,-1,0,4,1
47,3,2,4,1,209,2,1,3,6,9,135,2,-1,0,4,1
37,2,2,2,1,183,2,1,3,6,9,112,4,-1,0,4,1
34,5,2,3,1,105,2,1,3,6,9,314,3,-1,0,4,1
35,8,2,2,1,109,2,1,3,6,9,597,3,-1,0,4,1
35,2,3,2,1,376,2,2,3,6,9,207,3,-1,0,4,1
40,2,2,1,1,-7,2,1,3,6,9,410,2,-1,0,4,1
55,10,2,2,1,0,1,1,3,6,9,160,3,-1,0,4,1
55,6,2,2,1,143,2,1,3,6,9,42,3,-1,0,4,1
35,5,3,3,1,550,2,1,3,6,9,55,2,-1,0,4,1
57,2,2,1,1,162,2,1,3,6,9,155,2,-1,0,4,1
53,5,2,3,1,115,2,1,3,6,9,336,3,-1,0,4,1
41,2,2,1,1,512,2,1,3,6,9,233,2,-1,0,4,1
57,2,2,4,1,807,2,1,3,6,9,211,2,-1,0,4,1
45,2,2,4,1,248,2,1,3,6,9,88,5,-1,0,4,1
43,2,2,1,1,1211,2,1,3,6,9,208,3,-1,0,4,1
56,7,2,4,1,7,1,1,3,6,9,305,2,-1,0,4,1
31,3,2,3,1,281,2,1,3,6,9,206,2,-1,0,4,1
37,2,3,2,1,88,2,1,3,6,9,128,2,-1,0,4,1
30,5,2,3,1,32,2,1,3,6,9,122,3,-1,0,4,1
30,1,3,2,1,115,2,1,3,6,9,66,3,-1,0,4,1
54,2,2,2,1,254,2,1,3,6,9,66,2,-1,0,4,1
36,5,2,3,1,144,2,1,3,6,9,164,2,-1,0,4,1
55,11,2,3,1,383,1,1,3,6,9,343,3,-1,0,4,1
37,1,3,2,1,569,2,2,3,6,9,126,2,-1,0,4,1
38,4,2,2,1,0,2,1,3,6,9,59,3,-1,0,4,1
48,1,2,2,1,3754,2,1,3,6,9,249,3,-1,0,4,1
55,4,1,3,1,6920,2,1,3,6,9,406,3,-1,0,4,1
59,8,2,2,1,307,2,2,3,6,9,250,7,-1,0,4,1
37,10,2,2,1,-421,2,1,3,6,9,183,5,-1,0,4,1
33,2,1,2,1,60,1,1,3,6,9,190,3,-1,0,4,1
44,2,2,1,1,67,2,1,3,6,9,220,2,-1,0,4,1
57,10,2,2,1,402,2,1,3,6,9,153,3,-1,0,4,1
30,7,3,3,1,800,1,1,3,6,9,95,2,-1,0,4,1
42,10,2,3,1,239,2,2,3,6,9,191,3,-1,0,4,1
51,2,1,2,1,421,2,1,3,6,9,216,2,-1,0,4,1
44,1,1,2,1,161,2,1,3,7,9,89,2,-1,0,4,1
46,10,2,2,2,289,1,1,3,7,9,51,3,-1,0,4,1
29,9,3,2,1,110,2,1,3,7,9,169,3,-1,0,4,1
39,2,2,1,1,245,2,1,3,7,9,148,3,-1,0,4,1
42,8,2,2,1,0,2,1,3,7,9,132,3,-1,0,4,1
