@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10}

@data
0.025628,0.162827,0.04196,0.291774,0.581996,0.00412,0.394173,0.033978,0.379185,0.090525,0.023996,0.268782,0.021172,0.397182,0.204106,0.016094,0.134812,0.005132,0.126801,0.085612,0.042099,0.164808,0.041793,0.187055,0.132573,0.019473,0.082242,0.064615,0.129999,0.077774,0.056542,0.119284,0.024634,0.098101,0.102806,0.022633,0.058608,0.071313,0.09928,0.067506,0.068177,0.088073,0.023726,0.07154,0.023299,0.072429,0.027186,0.103499,0.037818,0.088785,0.026552,0.046094,0.015445,0.097001,0.006871,0.133919,0.033488,0.110529,0.033433,0.048425,0.017065,0.139505,0.019426,0.196332,0.020131,0.171313,0.033787,0.02346,0.029943,0.214367,0.023718,0.312646,0.008447,0.434372,0.055585,0.365501,1
0.052347,0.176827,0.084359,0.271577,0.563923,0.036803,0.408154,0.099697,0.407709,0.115951,0.034334,0.208072,0.058916,0.346463,0.192708,0.030449,0.167262,0.047288,0.037711,0.112178,0.028027,0.114323,0.051649,0.160299,0.120079,0.027561,0.131313,0.04243,0.035207,0.106202,0.03317,0.086499,0.025873,0.147512,0.088853,0.027429,0.119689,0.034936,0.05535,0.098467,0.03565,0.077755,0.025068,0.117533,0.037512,0.069623,0.022819,0.101391,0.030743,0.101655,0.051834,0.048332,0.038648,0.089676,0.038,0.095213,0.026628,0.100151,0.043573,0.082871,0.021281,0.140174,0.050596,0.173494,0.011474,0.144199,0.032402,0.090857,0.020399,0.252727,0.030491,0.384034,0.021526,0.445152,0.066209,0.336445,1
0.054299,0.234174,0.157486,0.15756,0.536429,0.04316,0.454209,0.082525,0.341782,0.13677,0.076511,0.224611,0.053159,0.34515,0.154582,0.029161,0.164865,0.089159,0.099976,0.124932,0.079466,0.110897,0.035318,0.183169,0.077029,0.013489,0.104077,0.086827,0.083374,0.107399,0.075678,0.078918,0.034651,0.068003,0.060005,0.018747,0.081921,0.076153,0.080941,0.087343,0.065952,0.069335,0.035029,0.05122,0.047052,0.036251,0.056557,0.073891,0.067603,0.093654,0.062948,0.030783,0.027628,0.048054,0.063159,0.090615,0.071512,0.128966,0.057727,0.021515,0.017041,0.065855,0.069738,0.14777,0.065522,0.149884,0.080744,0.067826,0.034359,0.228775,0.103247,0.34047,0.060924,0.463343,0.051204,0.316924,1
0.045575,0.133758,0.099993,0.338576,0.561351,0.011219,0.422534,0.042232,0.38671,0.108395,0.048794,0.240672,0.033324,0.401382,0.175334,0.015513,0.15347,0.06066,0.091887,0.100479,0.048612,0.126048,0.025239,0.192999,0.092237,0.038052,0.108445,0.073342,0.087947,0.088052,0.054286,0.064561,0.029046,0.116783,0.05493,0.04387,0.102906,0.075919,0.040487,0.07223,0.063513,0.05299,0.019215,0.107822,0.059722,0.040217,0.071405,0.055553,0.059087,0.074524,0.085886,0.050582,0.065662,0.041211,0.076463,0.07728,0.056612,0.088004,0.111927,0.010206,0.072435,0.097225,0.077367,0.11942,0.042101,0.142615,0.103874,0.04105,0.082374,0.198908,0.07728,0.325611,0.035797,0.403394,0.069191,0.413478,1
0.061392,0.177311,0.103923,0.312952,0.553747,0.024577,0.416445,0.089928,0.409514,0.106043,0.095368,0.180505,0.089183,0.329089,0.162792,0.044062,0.145679,0.124928,0.002304,0.076891,0.104803,0.080506,0.068415,0.143891,0.081445,0.061901,0.078257,0.113252,0.034556,0.043555,0.105612,0.069409,0.082137,0.079299,0.072138,0.056822,0.029313,0.092897,0.07048,0.033422,0.088962,0.080851,0.072487,0.014674,0.040683,0.071133,0.070929,0.040036,0.090002,0.050432,0.075151,0.075892,0.063336,0.073854,0.085064,0.059216,0.101664,0.066618,0.104155,0.06001,0.073622,0.099781,0.098665,0.140091,0.095666,0.127498,0.105975,0.038152,0.081921,0.212864,0.083329,0.328346,0.048131,0.398683,0.054745,0.372924,1
0.03287,0.121564,0.065121,0.342583,0.574725,0.041638,0.394114,0.085855,0.408194,0.09182,0.034263,0.227394,0.089736,0.350024,0.183201,0.051418,0.129425,0.045301,0.050394,0.090691,0.041596,0.109051,0.071905,0.196831,0.100426,0.040426,0.099668,0.06964,0.069822,0.088827,0.034088,0.064717,0.05601,0.102903,0.062765,0.039296,0.091592,0.042121,0.027937,0.086255,0.021093,0.037004,0.044426,0.094603,0.049433,0.046116,0.012799,0.10358,0.01822,0.089091,0.062481,0.052875,0.053701,0.088833,0.00707,0.145546,0.013173,0.120431,0.05552,0.043938,0.042627,0.123759,0.004238,0.173908,0.020964,0.160063,0.071232,0.078174,0.042188,0.216272,0.064841,0.365326,0.027904,0.412436,0.050274,0.39459,1
0.047465,0.198893,0.075368,0.276013,0.584975,0.011857,0.399268,0.081524,0.351741,0.079577,0.073633,0.258734,0.031638,0.374527,0.20957,0.078511,0.115197,0.101461,0.108449,0.032001,0.10266,0.157652,0.082405,0.165832,0.121139,0.101768,0.042922,0.111802,0.118471,0.039079,0.103435,0.109148,0.100276,0.066221,0.077545,0.094467,0.058883,0.092605,0.086922,0.088487,0.088417,0.070985,0.09149,0.063765,0.067721,0.053884,0.057691,0.022239,0.086124,0.052404,0.078941,0.028722,0.091821,0.082592,0.076923,0.083259,0.101606,0.058763,0.083347,0.048696,0.091951,0.11095,0.093941,0.179587,0.088769,0.122436,0.057448,0.032826,0.053571,0.212746,0.08975,0.296843,0.047105,0.423002,0.083556,0.38143,1
0.054229,0.280221,0.102627,0.214949,0.463362,0.010653,0.432732,0.064128,0.369606,0.19453,0.052197,0.111334,0.075067,0.313801,0.070424,0.033512,0.187114,0.053803,0.083946,0.141802,0.045945,0.045045,0.072681,0.158036,0.03893,0.040564,0.125321,0.040657,0.095188,0.077877,0.041848,0.070622,0.075239,0.102796,0.062105,0.036633,0.076432,0.035381,0.088456,0.038383,0.041346,0.061848,0.048261,0.079933,0.016678,0.075345,0.020238,0.054284,0.031419,0.041368,0.013205,0.115377,0.025376,0.079103,0.023157,0.056631,0.029897,0.105427,0.004686,0.13012,0.02331,0.043615,0.007602,0.13008,0.018103,0.193894,0.023335,0.1427,0.025342,0.067323,0.016484,0.264689,0.020769,0.429796,0.069738,0.403241,1
0.044549,0.239704,0.03445,0.198935,0.548608,0.021028,0.450691,0.043181,0.365908,0.127604,0.019852,0.200142,0.032519,0.327947,0.168044,0.03198,0.18335,0.016907,0.056559,0.12277,0.015448,0.100842,0.015432,0.175611,0.084496,0.033434,0.128038,0.0255,0.048719,0.115062,0.028406,0.050666,0.033844,0.135297,0.045632,0.044475,0.115198,0.012765,0.05393,0.104977,0.031648,0.032649,0.023863,0.097264,0.052474,0.029037,0.054535,0.081404,0.041137,0.100407,0.074562,0.035238,0.056431,0.058815,0.073176,0.077712,0.042365,0.109671,0.068942,0.095116,0.055315,0.120499,0.066905,0.180858,0.044407,0.153138,0.067996,0.087925,0.050034,0.242692,0.068068,0.371461,0.034931,0.446672,0.088166,0.324556,1
0.004928,0.179464,0.01585,0.311708,0.544306,0.02929,0.412376,0.027862,0.34014,0.125032,0.007815,0.257249,0.042307,0.363695,0.156067,0.041301,0.139976,0.030457,0.082615,0.112907,0.014065,0.114572,0.05484,0.199897,0.067517,0.046759,0.112211,0.04114,0.080195,0.09442,0.03241,0.059761,0.070142,0.134319,0.027949,0.052117,0.09367,0.036837,0.053592,0.071965,0.038069,0.030507,0.071889,0.094162,0.041617,0.019799,0.0228,0.089787,0.033388,0.089651,0.045105,0.073522,0.038874,0.019013,0.042303,0.101364,0.026062,0.125271,0.019167,0.065881,0.026823,0.040293,0.013434,0.15974,0.009133,0.175599,0.006919,0.100134,0.025812,0.13918,0.020912,0.295016,0.015355,0.42195,0.016508,0.440051,1
0.083546,0.181005,0.076091,0.233513,0.553162,0.038718,0.437289,0.107607,0.343126,0.11487,0.052589,0.235361,0.055606,0.357329,0.171542,0.058525,0.150207,0.077535,0.081151,0.091432,0.040392,0.119508,0.057841,0.15682,0.088888,0.086163,0.087042,0.075775,0.059034,0.057986,0.03737,0.070474,0.068363,0.093528,0.050656,0.088215,0.050755,0.064727,0.062731,0.021921,0.048327,0.061337,0.076761,0.050175,0.101538,0.030423,0.059184,0.021863,0.044396,0.030503,0.107729,0.081938,0.104566,0.061204,0.070255,0.054085,0.042226,0.066468,0.113355,0.0791,0.097657,0.117456,0.094851,0.157671,0.046866,0.14746,0.092233,0.0369,0.083061,0.218954,0.060949,0.330858,0.047099,0.433116,0.086814,0.353644,1
0.029358,0.19934,0.111682,0.251477,0.552931,0.023049,0.444514,0.104443,0.363884,0.127615,0.006662,0.192809,0.060575,0.314742,0.180583,0.017005,0.16463,0.014493,0.029043,0.122769,0.011813,0.08442,0.029643,0.169363,0.103933,0.024895,0.137381,0.018599,0.031008,0.114908,0.020085,0.058554,0.011753,0.114349,0.069607,0.025049,0.111651,0.018378,0.016877,0.104352,0.024586,0.038213,0.014648,0.098471,0.041542,0.066838,0.021021,0.127391,0.015616,0.121271,0.035888,0.06475,0.036274,0.091544,0.017361,0.144498,0.011729,0.127978,0.045619,0.079351,0.033619,0.137386,0.014094,0.191968,0.017082,0.160492,0.01698,0.097537,0.02795,0.246571,0.03128,0.353438,0.033199,0.414717,0.081554,0.355069,1
0.055751,0.16693,0.063456,0.273243,0.604175,0.037445,0.424652,0.059774,0.393032,0.05968,0.061459,0.245499,0.028351,0.355326,0.221554,0.025167,0.13469,0.06718,0.072578,0.044236,0.080302,0.16168,0.039582,0.154508,0.144576,0.027358,0.047845,0.104219,0.081286,0.028556,0.10292,0.104351,0.024099,0.073233,0.09935,0.048468,0.01324,0.108435,0.078617,0.028778,0.104055,0.06924,0.027106,0.013399,0.074708,0.08468,0.094776,0.017856,0.094911,0.025243,0.074551,0.099114,0.059547,0.120349,0.108476,0.041568,0.092037,0.037107,0.02121,0.161007,0.040791,0.194626,0.065738,0.150102,0.070751,0.098644,0.0109,0.152769,0.034306,0.312144,0.015801,0.365215,0.03923,0.413606,0.05319,0.321358,1
0.101774,0.162647,0.149613,0.314938,0.523034,0.070848,0.414801,0.081371,0.409513,0.126079,0.095778,0.155604,0.110901,0.301949,0.117941,0.108071,0.145974,0.091498,0.018219,0.088057,0.0628,0.058686,0.113907,0.110454,0.046273,0.103199,0.057816,0.08243,0.034174,0.047803,0.03951,0.050684,0.080744,0.017059,0.068452,0.073245,0.018664,0.043459,0.059944,0.04348,0.029172,0.085383,0.037918,0.036131,0.067226,0.068556,0.062418,0.11991,0.041615,0.072903,0.107422,0.035935,0.12471,0.044714,0.05246,0.097806,0.038478,0.07051,0.170931,0.063845,0.163215,0.06087,0.061808,0.06706,0.046107,0.122845,0.227782,0.068109,0.178197,0.180202,0.145692,0.285906,0.055278,0.396125,0.114561,0.329676,1
0.075442,0.23468,0.134561,0.30933,0.464589,0.057425,0.375142,0.139146,0.36256,0.186832,0.107378,0.105295,0.158683,0.223359,0.067406,0.077168,0.135558,0.104421,0.041462,0.127635,0.081879,0.030782,0.123591,0.072059,0.038136,0.09293,0.078498,0.055084,0.052273,0.060765,0.047442,0.0482,0.100696,0.061101,0.055724,0.087923,0.049848,0.025784,0.057802,0.044305,0.021957,0.043492,0.070685,0.077843,0.083937,0.057393,0.077792,0.042916,0.058537,0.032226,0.075662,0.077277,0.089458,0.062726,0.091692,0.036057,0.072943,0.109066,0.076854,0.114093,0.072688,0.046992,0.080225,0.092344,0.083448,0.183353,0.057968,0.117156,0.064218,0.067389,0.069506,0.219365,0.032747,0.40917,0.038889,0.374912,1
0.039172,0.109444,0.04679,0.367497,0.492249,0.015005,0.408411,0.043672,0.406245,0.174886,0.042581,0.142224,0.031437,0.30679,0.096855,0.019073,0.200618,0.029208,0.061301,0.147133,0.035392,0.025782,0.01222,0.173828,0.014859,0.03125,0.13932,0.037589,0.06712,0.106306,0.033668,0.054247,0.020456,0.11571,0.064043,0.038656,0.10287,0.021606,0.091144,0.059555,0.026371,0.078467,0.046807,0.066918,0.057713,0.072696,0.041843,0.031371,0.026543,0.059662,0.057867,0.078068,0.048565,0.05668,0.036691,0.076698,0.045872,0.101515,0.06548,0.057916,0.041865,0.016779,0.057268,0.125856,0.050816,0.178906,0.058433,0.058696,0.039237,0.115895,0.070567,0.286162,0.052702,0.40138,0.110527,0.428164,1
0.064708,0.215749,0.071545,0.204486,0.55454,0.004185,0.450016,0.08824,0.383204,0.119171,0.05459,0.192519,0.044009,0.354214,0.176522,0.015648,0.170472,0.071877,0.044264,0.107489,0.06032,0.102231,0.043205,0.157777,0.10033,0.027354,0.101199,0.058851,0.044047,0.090101,0.060175,0.061645,0.056097,0.065359,0.073437,0.042151,0.072482,0.063933,0.015378,0.069681,0.061331,0.047184,0.054118,0.044012,0.046321,0.079923,0.042509,0.095692,0.054052,0.093821,0.051298,0.08879,0.047389,0.089801,0.036168,0.117359,0.044868,0.103093,0.044343,0.123455,0.043168,0.14789,0.014557,0.191891,0.028124,0.152587,0.048306,0.117491,0.04377,0.265103,0.015048,0.384619,0.01352,0.439377,0.063577,0.318589,1
0.090919,0.148497,0.108083,0.147522,0.690078,0.079164,0.476757,0.070255,0.326392,0.11112,0.096884,0.35202,0.062811,0.37454,0.170474,0.115232,0.030248,0.117729,0.189254,0.078683,0.131089,0.116734,0.130515,0.029355,0.073763,0.066475,0.11545,0.115348,0.076873,0.07382,0.086275,0.071171,0.069142,0.112083,0.067095,0.036468,0.038644,0.075029,0.035407,0.005929,0.078109,0.061676,0.025029,0.10046,0.066492,0.081764,0.062527,0.052582,0.087124,0.077006,0.09234,0.023979,0.041961,0.044596,0.17135,0.063138,0.137572,0.069776,0.076722,0.027615,0.081048,0.075483,0.041943,0.221139,0.060556,0.201067,0.006699,0.418783,0.040759,0.490737,0.061598,0.336345,0.102857,0.373445,0.036849,0.126649,1
0.03534,0.294062,0.066345,0.14406,0.504541,0.020674,0.454242,0.06967,0.371484,0.16736,0.061751,0.131262,0.030355,0.270059,0.121247,0.017468,0.200979,0.042822,0.130775,0.146227,0.050756,0.041521,0.059297,0.182553,0.043674,0.064145,0.130102,0.041658,0.097808,0.112439,0.041593,0.037916,0.078236,0.102968,0.031987,0.092535,0.082537,0.0225,0.0371,0.074523,0.030851,0.048709,0.093383,0.026012,0.091624,0.038514,0.023391,0.049514,0.037719,0.092254,0.08688,0.003887,0.073708,0.022394,0.045447,0.085748,0.056636,0.11359,0.056454,0.005621,0.036039,0.083903,0.071417,0.138638,0.066915,0.179978,0.0583,0.047664,0.01317,0.205004,0.065646,0.321785,0.065241,0.455423,0.012879,0.292606,1
0.055439,0.167545,0.021404,0.276359,0.619224,0.049186,0.400016,0.016441,0.32528,0.040035,0.05072,0.327974,0.064109,0.390718,0.233214,0.058179,0.063521,0.078693,0.210155,0.027719,0.05388,0.199347,0.081273,0.120753,0.164185,0.054171,0.039362,0.076277,0.189266,0.015841,0.058452,0.147917,0.07335,0.049008,0.132048,0.05898,0.033803,0.068165,0.126541,0.021556,0.074346,0.130277,0.065344,0.042772,0.049066,0.102713,0.0566,0.030691,0.069684,0.018576,0.070094,0.098242,0.062452,0.127848,0.052015,0.086629,0.056039,0.045679,0.065661,0.091462,0.064196,0.171533,0.033796,0.160996,0.042794,0.116216,0.039738,0.050435,0.041377,0.270189,0.004789,0.301133,0.03497,0.43287,0.032689,0.348559,1
0.15433,0.070131,0.13954,0.306852,0.680696,0.025285,0.38653,0.088485,0.370938,0.082969,0.084735,0.350967,0.037819,0.426962,0.203473,0.031645,0.004929,0.026878,0.255569,0.087139,0.120932,0.20261,0.039637,0.058867,0.081371,0.014068,0.104277,0.089343,0.193678,0.063222,0.133455,0.084478,0.014831,0.069628,0.048931,0.076543,0.064026,0.115471,0.109976,0.021777,0.091969,0.058502,0.076509,0.096033,0.108081,0.027638,0.113411,0.107697,0.132455,0.035953,0.085175,0.057947,0.061191,0.013063,0.220629,0.02818,0.181566,0.059451,0.086129,0.049561,0.042095,0.112622,0.180225,0.068589,0.165096,0.032473,0.226219,0.207305,0.127286,0.302273,0.099226,0.352688,0.09381,0.345891,0.177092,0.358737,1
0.030555,0.094479,0.025217,0.298523,0.721911,0.048886,0.369646,0.078652,0.379407,0.151298,0.062453,0.376427,0.118498,0.44804,0.217043,0.044598,0.09071,0.072338,0.322487,0.174608,0.073112,0.172738,0.043028,0.050636,0.061224,0.071847,0.166977,0.102193,0.159758,0.150092,0.057777,0.036428,0.076806,0.158278,0.064439,0.080904,0.110576,0.048872,0.044342,0.078385,0.072511,0.0878,0.08521,0.092304,0.064496,0.087209,0.056792,0.157223,0.054325,0.14362,0.083017,0.058631,0.084438,0.035839,0.041103,0.192037,0.05581,0.198187,0.043384,0.218894,0.050036,0.217567,0.07593,0.046783,0.065479,0.076918,0.04708,0.306214,0.042535,0.38358,0.018583,0.414884,0.044766,0.376947,0.046145,0.347129,1
0.062437,0.19632,0.116431,0.2873,0.596843,0.053194,0.397987,0.118969,0.382892,0.073561,0.066772,0.221982,0.101353,0.347057,0.221765,0.049357,0.130636,0.069035,0.071589,0.059883,0.058772,0.137935,0.074268,0.15685,0.148991,0.05831,0.08967,0.088959,0.07314,0.045407,0.062696,0.108081,0.064928,0.106084,0.114257,0.046144,0.068185,0.096894,0.076128,0.035971,0.059211,0.091308,0.057995,0.064187,0.038749,0.123788,0.007633,0.045792,0.034392,0.034699,0.046468,0.135643,0.039432,0.154705,0.006081,0.111447,0.030089,0.082537,0.051459,0.130963,0.033851,0.180302,0.036495,0.188398,0.018901,0.130717,0.042724,0.109448,0.037105,0.258114,0.083236,0.363127,0.023634,0.406426,0.109879,0.355376,1
0.112752,0.22484,0.164495,0.234228,0.528291,0.056791,0.397209,0.194808,0.317019,0.128713,0.12837,0.190204,0.156169,0.279972,0.132358,0.046911,0.110805,0.163063,0.064241,0.095655,0.114907,0.075759,0.110905,0.066355,0.047409,0.055958,0.045281,0.130799,0.094646,0.051376,0.092893,0.046715,0.07073,0.048716,0.037004,0.073734,0.019686,0.083363,0.062236,0.008715,0.066099,0.057145,0.065601,0.044447,0.083944,0.025156,0.051634,0.053965,0.067368,0.057174,0.094709,0.030602,0.068381,0.016098,0.057952,0.11697,0.083679,0.120455,0.069286,0.061578,0.04773,0.048176,0.041218,0.175415,0.070058,0.191693,0.046356,0.081222,0.027575,0.145228,0.044136,0.289068,0.010249,0.430978,0.110675,0.361454,1
0.058996,0.155612,0.100109,0.273801,0.550307,0.063812,0.441505,0.10276,0.381804,0.116798,0.033369,0.154955,0.076339,0.278172,0.163149,0.062339,0.177191,0.059729,0.047436,0.09865,0.048288,0.076252,0.077515,0.150188,0.076425,0.069959,0.098057,0.071545,0.019566,0.072635,0.066227,0.027743,0.066602,0.098524,0.041174,0.064196,0.073074,0.073714,0.018531,0.044899,0.069136,0.036439,0.053041,0.081862,0.070946,0.035579,0.041164,0.083807,0.053673,0.066815,0.068891,0.023684,0.06884,0.056265,0.055439,0.089616,0.052583,0.084518,0.063856,0.097765,0.057684,0.127793,0.018666,0.178832,0.036283,0.134375,0.028966,0.128748,0.034863,0.263272,0.0779,0.393265,0.023049,0.390405,0.1346,0.340266,1
0.082597,0.222749,0.135875,0.285105,0.529771,0.05871,0.407194,0.14149,0.317428,0.124827,0.127774,0.205991,0.124527,0.289076,0.146197,0.073373,0.116036,0.150146,0.051945,0.072807,0.126484,0.094982,0.089242,0.100076,0.093213,0.062006,0.055718,0.12894,0.102263,0.03276,0.09626,0.09908,0.054961,0.053499,0.107088,0.030442,0.055622,0.083331,0.110042,0.042344,0.061287,0.099737,0.043788,0.066262,0.03102,0.107848,0.052735,0.049743,0.076972,0.017292,0.085764,0.066236,0.078519,0.091127,0.076099,0.037419,0.100826,0.061687,0.115548,0.043467,0.093136,0.063441,0.09991,0.108619,0.089239,0.158522,0.111676,0.070613,0.08351,0.130709,0.076532,0.275594,0.028003,0.408044,0.059123,0.398676,1
0.015396,0.141147,0.085224,0.361107,0.606989,0.028093,0.386714,0.041321,0.395027,0.063232,0.049924,0.253168,0.041026,0.358312,0.243746,0.041454,0.105604,0.056112,0.083086,0.014262,0.073373,0.154672,0.018859,0.177766,0.151363,0.046619,0.074538,0.066803,0.104188,0.051004,0.069097,0.126515,0.015688,0.124654,0.084715,0.038866,0.067723,0.060069,0.135125,0.0793,0.047568,0.099261,0.022874,0.058052,0.078693,0.068496,0.100602,0.056569,0.093677,0.061538,0.12347,0.121391,0.095857,0.152643,0.10723,0.045177,0.098775,0.038799,0.119137,0.136944,0.095619,0.187357,0.069442,0.187074,0.065299,0.130248,0.091861,0.068903,0.066886,0.246615,0.034197,0.310454,0.023933,0.385726,0.075182,0.388685,1
0.173497,0.192811,0.285408,0.093194,0.578248,0.097326,0.371857,0.308534,0.196531,0.066228,0.169655,0.237607,0.213371,0.193496,0.168155,0.060721,0.073708,0.230129,0.12427,0.034327,0.154333,0.073701,0.032479,0.109941,0.063248,0.051176,0.04881,0.160687,0.013812,0.023734,0.131899,0.020683,0.050724,0.090179,0.004901,0.046056,0.056461,0.08923,0.052187,0.052105,0.088229,0.05507,0.036591,0.099536,0.026809,0.009578,0.122808,0.021007,0.13479,0.009002,0.03677,0.040539,0.019835,0.053024,0.128058,0.102687,0.136654,0.060027,0.035497,0.071418,0.019361,0.121607,0.088306,0.184396,0.105757,0.139213,0.046283,0.085334,0.034808,0.240781,0.069522,0.338693,0.040978,0.458139,0.212079,0.287409,1
0.071429,0.241097,0.134584,0.208784,0.538046,0.0306,0.450043,0.10576,0.336371,0.13713,0.045755,0.182834,0.036102,0.32751,0.15859,0.014562,0.183935,0.042044,0.081296,0.126256,0.057152,0.080588,0.036217,0.191959,0.079963,0.011301,0.140417,0.062392,0.019611,0.109929,0.055555,0.064989,0.032771,0.123389,0.056755,0.009754,0.10504,0.070744,0.039562,0.090676,0.051521,0.058745,0.020191,0.089201,0.020226,0.049315,0.010494,0.10026,0.032251,0.106857,0.031331,0.054533,0.02656,0.06382,0.024315,0.14755,0.031065,0.141229,0.036707,0.06042,0.026088,0.091772,0.0082,0.207477,0.023156,0.174821,0.026424,0.087024,0.0358,0.20361,0.042273,0.300007,0.016516,0.418676,0.102848,0.339942,1
0.052129,0.284508,0.087191,0.183627,0.437906,0.021673,0.426427,0.088214,0.378942,0.200954,0.067485,0.07624,0.080551,0.292264,0.037997,0.063075,0.175795,0.061387,0.103373,0.124927,0.034077,0.033969,0.094599,0.093485,0.044995,0.093401,0.077079,0.032768,0.079266,0.05319,0.034756,0.046289,0.090746,0.033793,0.043982,0.065228,0.033808,0.073295,0.042607,0.022542,0.079958,0.025836,0.050691,0.038031,0.043978,0.057747,0.069,0.019013,0.0681,0.02942,0.03829,0.093436,0.076513,0.080406,0.040512,0.022793,0.02188,0.093001,0.064905,0.125389,0.064499,0.068798,0.038963,0.118903,0.039834,0.192878,0.023978,0.139729,0.010872,0.059883,0.041347,0.24926,0.043776,0.45188,0.052777,0.360038,1
0.063599,0.05412,0.112056,0.351267,0.659208,0.025714,0.395895,0.118221,0.366892,0.028886,0.07101,0.294258,0.078116,0.332953,0.244061,0.053687,0.075635,0.110067,0.12007,0.051904,0.042266,0.199661,0.028888,0.124604,0.156007,0.076678,0.032512,0.096957,0.159628,0.071825,0.018243,0.138458,0.090432,0.047476,0.104269,0.071254,0.063695,0.055035,0.125792,0.082549,0.037096,0.090591,0.100484,0.065291,0.030371,0.09181,0.049438,0.103969,0.02983,0.086861,0.014246,0.15921,0.040359,0.146159,0.035257,0.050236,0.012138,0.052435,0.026996,0.190467,0.033627,0.201728,0.027543,0.063042,0.020493,0.02627,0.017142,0.269628,0.036297,0.345448,0.039478,0.4439,0.021593,0.358657,0.054128,0.407694,1
0.03872,0.092905,0.036801,0.322461,0.675993,0.013316,0.36844,0.062528,0.357201,0.05702,0.012917,0.375086,0.024129,0.428667,0.249671,0.057231,0.040421,0.016511,0.29881,0.105536,0.055175,0.197476,0.040055,0.005763,0.121679,0.060636,0.113834,0.07606,0.174301,0.125624,0.105978,0.076825,0.052773,0.086173,0.018938,0.032355,0.106615,0.093517,0.074695,0.089371,0.111352,0.006766,0.065128,0.086894,0.019013,0.042627,0.134358,0.074715,0.124168,0.103008,0.052671,0.094901,0.055417,0.086749,0.096828,0.074989,0.078346,0.091649,0.104065,0.164053,0.080219,0.204504,0.020068,0.10313,0.021694,0.033018,0.079708,0.168655,0.057107,0.325822,0.026778,0.386825,0.009537,0.408818,0.041326,0.397614,1
0.037297,0.283302,0.057894,0.216689,0.479947,0.037561,0.465977,0.014467,0.309947,0.186492,0.023382,0.158293,0.061077,0.326689,0.091155,0.052927,0.196857,0.020467,0.036593,0.149778,0.033882,0.029512,0.062147,0.186349,0.036134,0.044881,0.130987,0.042193,0.045319,0.100125,0.05713,0.045619,0.044547,0.095512,0.065311,0.03716,0.07435,0.058163,0.0727,0.051646,0.0672,0.06979,0.040143,0.060413,0.037884,0.074952,0.061884,0.034289,0.07046,0.07627,0.03528,0.091572,0.037322,0.083604,0.063282,0.066496,0.050841,0.114975,0.024664,0.102889,0.05214,0.053416,0.045712,0.143271,0.023609,0.20024,0.044449,0.148843,0.055537,0.099812,0.04968,0.237933,0.007006,0.415993,0.024513,0.390361,1
0.08233,0.159666,0.073903,0.282421,0.545012,0.062809,0.440543,0.098705,0.377297,0.124475,0.06004,0.144771,0.060985,0.245533,0.159137,0.037833,0.154999,0.071335,0.063524,0.110945,0.059284,0.035289,0.074293,0.128592,0.075991,0.032752,0.11706,0.042552,0.022262,0.090959,0.052796,0.037183,0.066933,0.06474,0.045973,0.044574,0.073241,0.055354,0.025807,0.068066,0.051792,0.037698,0.052324,0.058459,0.040914,0.040445,0.081966,0.076828,0.066573,0.074095,0.058835,0.067759,0.031413,0.081184,0.051767,0.111725,0.058416,0.104092,0.039546,0.08113,0.013694,0.125744,0.0173,0.131367,0.042271,0.112094,0.045001,0.180061,0.016728,0.291536,0.070229,0.389197,0.020047,0.39224,0.118279,0.310703,1
