%%  1. Title: First-order theorem proving
%%  
%%  2. Sources:
%%  
%%     (a) James P Bridge, Sean B Holden and Lawrence C Paulson
%%  
%%         University of Cambridge
%%         Computer Laboratory
%%         William Gates Building
%%         15 JJ Thomson Avenue
%%         Cambridge CB3 0FD
%%         UK 
%%  
%%         +44 (0)1223 763500 
%%         forename.surname@cl.cam.ac.uk
%%  
%%     (b) Sean B Holden - details as (a).
%%  
%%     (c) Date: 17th April 2013
%%  
%%  3. Past Usage:
%%  
%%     (a) Machine learning for first-order theorem proving: learning to
%%         select a good heuristic James P Bridge, Sean B Holden and
%%         Lawrence C Paulson Submitted for publication in the Journal of
%%         Automated Reasoning, Springer 2012/13.
%%  
%%         Please include a citation if you use this data.
%%  
%%     (b) We wish to predict which of a set of five heuristics will
%%         provide the fastest proof, given features derived from a
%%         theorem to be proved. A sixth possible prediction is to decline
%%         to attempt a proof, should the theorem be assessed as too
%%         difficult.
%%  
%%     (c) In prediction terms this is a challenging problem. However we
%%         can do better than any individual heuristic and obtain
%%         performance comparable to that of a hand-crafted selection
%%         mechanism employing around 75 addition heuristics. The ability
%%         to decline a proof is also beneficial.
%%  
%%  4. Relevant Information Paragraph:
%%  
%%     Files:
%%  
%%     Expanding the tarball ml-prove.tar produces a directory ml-prove/ 
%%     containing the files:
%%  
%%     all-data-raw.csv            - raw data used to derive training, 
%%                                   validation and test data.
%%     all-data-raw-statistics.txt - min, max, mean and standard deviation 
%%                                   for raw data. (Tabulated below.)
%%     train.csv                   - actual training, validation and test 
%%     validation.csv                sets used.
%%     test.csv
%%     all-data-statistics.txt     - min, max and correlation data for 
%%                                   combined actual data. (Tabulated below.) 
%%  
%%     Raw data: 
%%  
%%     Columns 1 to 14 are the static features and columns 15 to 53 are
%%     the dynamic features. (See the paper for a description of static
%%     and dynamic features.) The final five columns denote the time in
%%     seconds taken by each of the five heuristics to prove the relevant
%%     theorem. There was a time limit of 100 seconds.  An entry of -100
%%     denotes failure to obtain a proof within the time limit.  The first
%%     half of this data corresponds to the training data used. The second
%%     half was permuted and split to obtain the validation and test sets.
%%  
%%     Training, validation and test data: 
%%  
%%     These are the sets used in the reported experiments. Two redundant
%%     features (static feature 5 and dynamic feature 21 in the raw data)
%%     were removed. The features in the training set are normalised to
%%     zero mean and unit variance. Validation/test data was normalized
%%     using the coefficients computed for the training set. Labels are in
%%     the final six columns. The first five of those correspond to the
%%     five heuristics (H1 to H5) and contain +1 if the corresponding
%%     heuristic found a proof and was the fastest to do so, and -1
%%     otherwise. The final column contains +1 where no heuristic finds a
%%     proof within the time limit and -1 otherwise (H0 in the paper).
%%  
%%  5. Number of Instances: 
%%  
%%     6118 in the raw data.
%%  
%%     The training, validation and test sets have 3059, 1529 and 1530
%%     respectively.
%%  
%%  6. Number of Attributes:
%%  
%%     There are 13 static and 38 dynamic features for each instance. (See
%%     the paper for details regarding static/dynamic features. The raw 
%%     data has two more features, which are redundant.) Columns 1
%%     to 13 contain static features and columns 14 to 51 dynamic
%%     features.
%%  
%%  7. Description of attributes:
%%  
%%     The full names for each attribute are provided in the paper, tables
%%     2 and 3.
%%     
%%     Raw data: all attributes are numeric. Attributes 5, 9, 11, 13
%%     and 35 are integer-valued. All other attributes are continuous.
%%  
%%     Training, validation and test data: all data are numeric and
%%     continuous on account of being normalized.
%%  
%%  8. Missing Attribute Values: 
%%  
%%     There are no missing values.
%%  
%%  9. Class Distribution: number of positive instances in the sets for
%%     each heuristic (H1 to H5) and the "decline" option H0.
%%  
%%                       H1   H2   H3   H4   H5   H0
%%     Training set:     556  229  373  303  312  1286
%%     Validation set:   260  133  187  146  159  644
%%     Test set:         273  124  188  168  153  624
%%  

@relation first-order-theorem

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute Class {1,2,3,4,5,6}

@data
-0.94919,-0.22744,2.7381,-0.92063,-1.1009,-0.72803,1.2654,9.5248,4.8909,-0.64141,-0.30209,3.1921,4.141,-2.6783,5.2741,-1.442,-0.15851,-2.2087,-2.6897,-0.28811,-0.22285,-0.71366,-1.5852,-0.4775,-0.44785,-0.97712,-1.7232,-0.11823,-0.22329,2.9199,1.5371,-2.6783,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.57834,0.55824,3.4576,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,1
1.0871,0.36227,2.7381,0.46562,0.61492,2.6317,-1.5766,-0.41777,-0.431,-0.50533,-0.37055,-0.33325,-0.20263,0.75143,-0.043512,0.0345,-0.15812,0.58673,-0.35399,0.51334,0.36966,-0.53002,-0.51397,-0.4775,-0.80514,-0.20154,-0.42986,-0.11823,-0.23305,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.30839,-0.33656,-0.26501,-0.26431,-0.31932,2.3996,-0.11229,0.36806,-0.20364,3.4576,0.14502,-0.4899,0.4844,2.7093,-1.3158,5
0.67266,0.61754,2.7381,0.13805,0.09631,2.106,-0.90907,4.3492,1.5399,-0.36924,-0.12728,1.3239,1.5866,0.75143,0.86409,-1.4987,-0.15817,-2.1728,-2.3938,-0.28811,-0.40874,-0.86058,-2.3048,-0.4775,-0.46998,-0.96628,-1.6754,-0.11823,-0.27815,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,1.0555,0.82349,3.4576,0.42634,-0.4899,0.35006,3.0051,-1.2709,2
1.6022,0.48181,2.7381,0.78324,0.8301,2.1845,-1.5935,1.0804,-0.51517,-0.36924,-0.51431,0.046729,-0.23497,0.005834,-0.11821,-0.99763,-0.15838,-1.1126,-0.29917,-0.28811,-0.2391,-0.86058,-0.77087,-0.4775,-0.60476,-0.82747,-0.76332,-0.11823,-0.25745,1.0421,-0.67335,0.005834,-0.092482,-0.22559,-0.22077,-0.22369,-0.38993,-0.53904,-0.34362,-0.26431,-0.39143,0.6907,-0.11229,1.8692,0.57545,3.4576,0.83449,-0.48219,0.95045,3.2312,-1.9446,2
-0.32655,0.83152,-0.053546,-0.44685,-0.64018,-0.19541,0.64673,-0.55397,-0.21334,-0.64141,-0.47339,-0.36491,-0.31057,-2.5292,-0.027807,-0.63679,-0.13373,0.58673,1.238,1.8491,1.2489,1.4901,0.64801,0.96512,0.20694,0.18967,0.93906,-0.058439,0.34205,-0.44033,3.4949,-2.5292,-0.092482,-0.22559,-0.42105,-0.35232,-0.19083,0.22853,-0.12744,8.1355,-0.1857,-0.16374,-0.11229,-0.57834,0.99018,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,2
-0.88491,0.83152,2.7381,-0.87063,-1.0523,-0.67001,1.1994,32.27,5.2172,-0.64141,-0.22143,11.588,4.8909,-1.1871,3.1968,-1.3705,-0.15835,-2.2338,-2.7018,-0.28811,-0.30635,-0.71366,-1.6193,-0.4775,-0.4631,-0.9819,-1.7303,-0.11823,-0.24943,-0.44033,1.7897,-1.1871,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.57834,0.99018,3.4576,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,1
0.079813,0.67688,2.7381,-0.26232,-0.33954,5.0932,-1.6885,-0.14537,0.32928,-0.36924,0.81122,-0.21714,0.61488,0.60231,0.9947,-1.4284,-0.15789,0.58673,-1.5489,-0.28811,-0.44696,-0.86058,-2.1285,-0.4775,-0.58284,-0.45582,-1.4232,-0.11823,-0.30856,-0.14384,-0.67335,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.20566,-0.12371,-0.17368,-0.26431,-0.21115,1.5451,-0.11229,0.35032,0.822,3.4576,-0.017837,-0.4899,-0.11623,6.7657,-1.9505,6
-0.62372,-0.035727,2.7381,-0.86206,-0.73604,0.25805,0.55486,1.7614,4.5427,-0.64141,-0.07652,0.38976,4.1654,0.05554,4.5596,-1.4172,-0.15821,-1.679,-2.6074,-0.28811,-0.38073,-0.71366,-2.1582,-0.4775,-0.47663,-0.92338,-1.7214,-0.11823,-0.27203,-0.44033,0.21081,0.05554,-0.092482,-0.22559,-0.42105,-0.35232,-0.40158,-0.5965,-0.35287,-0.26431,-0.40309,0.86159,-0.11229,-0.24819,0.26397,3.4576,-0.47296,-0.4899,-0.40132,0.49538,0.25277,3
1.7808,0.49368,2.7381,1.4195,1.1747,1.2315,-1.5279,-0.28157,-0.58499,-0.64141,-0.77702,-0.35436,-0.38314,0.75143,-0.207,2.0155,-0.15958,0.020298,-0.026526,-0.28811,2.1873,0.020912,0.034498,-0.4775,-0.46011,0.022012,-0.16456,-0.11377,0.14537,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.38252,-0.52868,-0.33206,-0.26431,-0.39037,1.8869,-0.11229,-0.17069,-1.9409,3.4576,-0.14277,-0.4899,1.1516,-0.46486,-1.0176,1
-1.0414,0.32325,2.7381,-1.009,-1.1869,-0.7195,1.3386,0.80803,1.1,-0.7775,-1.1934,-0.18548,0.17126,-2.8771,5.716,-1.6569,-0.15826,-1.8097,-2.2645,-0.28811,-0.42113,0.020912,-0.12815,-0.4775,-0.48139,-0.8819,-1.3955,-0.11823,-0.28363,1.5363,2.6739,-2.8771,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.048934,-0.41369,-0.16374,-0.11229,-0.57834,0.68195,3.4576,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,1
0.28405,-0.79114,2.7381,-0.85166,0.23795,3.9698,-1.7638,-0.41777,-0.076046,-0.50533,-0.60962,-0.33325,-0.098582,0.75143,1.0694,0.19458,-0.15736,0.58673,-0.075333,1.3148,0.62742,-1.081,-0.5226,-0.4775,-0.67849,0.05927,-0.1571,-0.097432,-0.10177,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.18977,0.2841,-0.2153,-0.26431,-0.21646,4.9629,-0.11229,-0.57834,-1.8607,3.4576,-0.55678,-0.4899,0.34549,1.1393,-0.69611,3
0.15759,-0.18303,2.7381,-0.79766,-0.18615,2.1397,-0.67061,2.851,1.8516,-0.50533,-0.24361,0.8014,1.6762,0.5526,1.5043,-1.1263,-0.15827,-1.7397,-2.3301,-0.28811,-0.32445,-1.081,-2.1642,-0.4775,-0.49142,-0.93359,-1.6484,-0.11823,-0.26013,-0.44033,-0.42074,0.5526,-0.092482,-0.22559,0.17978,0.41943,-0.3857,-0.51927,-0.33553,-0.26431,-0.39249,1.2034,-0.11229,0.41664,0.033593,3.4576,-0.4612,-0.4899,0.13227,2.6768,-0.95123,6
-0.21702,-0.98328,2.7381,-0.87702,-0.49921,1.3224,-0.072214,2.851,1.5968,-0.50533,-0.12031,0.8014,1.4166,0.5526,1.5942,-1.3197,-0.1582,-1.7397,-2.2916,-0.28811,-0.37217,-1.081,-2.2784,-0.4775,-0.48952,-0.93359,-1.6339,-0.11823,-0.27214,-0.44033,-0.42074,0.5526,-0.092482,-0.22559,0.17978,0.41943,-0.3857,-0.51927,-0.33553,-0.26431,-0.39249,1.2034,-0.11229,0.097873,-0.53132,3.4576,-0.49463,-0.4899,-0.16176,1.7826,-0.38185,6
-0.39179,-1.6451,2.7381,-0.91404,-0.65081,0.83839,0.25207,2.851,1.5722,-0.50533,-0.5831,0.8014,1.0467,0.60231,1.9611,-1.4114,-0.15817,-1.7397,-2.2858,-0.28811,-0.39555,-1.081,-1.7728,-0.4775,-0.4882,-0.93359,-1.6003,-0.11823,-0.2779,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,0.38006,0.67667,-0.38464,-0.51738,-0.33437,-0.26431,-0.39249,1.2034,-0.11229,-0.045383,-1.0065,3.4576,-0.50758,-0.4899,-0.29641,1.2576,-0.085832,6
0.6113,-0.82558,2.7381,-0.83434,0.28179,3.139,-1.4781,-0.28157,-0.059155,-0.50533,-0.81821,-0.32269,-0.12625,0.5029,0.61335,-0.16682,-0.1584,0.58673,-0.94996,1.6354,0.017465,-1.081,-0.28016,-1.1988,-0.61864,0.18967,-0.63447,-0.080794,-0.21929,-0.44033,-0.35758,0.5029,-0.092482,-0.22559,2.1825,2.3488,-0.33486,-0.36575,-0.29276,-0.26431,-0.35219,1.2034,-0.11229,0.38199,-0.9969,3.4576,-0.52532,-0.45065,0.66573,3.2755,-1.6714,1
-0.5092,-2.5782,2.7381,-0.98503,-0.69029,0.59125,0.38385,-0.14537,0.76149,-0.50533,-0.69497,-0.26992,0.26413,-0.093579,1.9882,-1.1128,-0.15833,0.1147,-1.9159,0.78048,-0.3152,-1.081,-0.58457,-0.83815,-0.49503,-0.20154,-1.1523,-0.11407,-0.26213,1.141,-0.6102,-0.093579,-0.092482,-0.22559,-0.22077,-0.09507,-0.37828,-0.46558,-0.34247,-0.26431,-0.38294,1.2034,-0.11229,-0.31794,-1.8538,3.4576,-0.55678,-0.4899,-0.31814,0.51331,0.16352,3
-0.56429,-1.4313,2.7381,-0.99243,-0.76145,1.837,-0.039755,-0.14537,0.51459,-0.50533,-1.1328,-0.32269,-0.010402,0.25437,2.4351,-1.1468,-0.15828,0.1147,-1.6517,-0.28811,-0.35952,-1.081,-0.24857,-0.4775,-0.50582,-0.39714,-0.98116,-0.11823,-0.27522,-0.24267,-0.16812,0.25437,-0.092482,-0.22559,0.17978,0.033554,-0.38464,-0.55035,-0.33553,-0.26431,-0.38718,0.51981,-0.11229,-0.29606,-0.9169,3.4576,-0.55208,-0.4899,-0.36071,2.4996,-0.4006,3
-0.55453,-2.3652,2.7381,-0.98647,-0.7516,0.50332,0.47284,-0.14537,0.73684,-0.50533,-0.96627,-0.31214,0.16633,-0.093579,1.7238,-1.1731,-0.15835,0.1147,-2.0404,-0.28811,-0.33266,-0.53002,-0.15069,-0.83815,-0.50089,-0.13041,-1.1557,-0.11823,-0.26697,1.141,-0.6102,-0.093579,-0.092482,0.18591,-0.020493,0.16218,-0.39523,-0.57295,-0.34825,-0.26431,-0.39673,0.51981,-0.11229,-0.33803,-1.6452,3.4576,-0.55678,-0.4899,-0.36881,0.48618,0.22284,3
-0.20912,-0.044239,2.7381,-0.94467,-0.43789,3.6024,-1.0181,-0.28157,0.058418,-0.50533,-1.1196,-0.32269,-0.17232,0.60231,1.3163,-0.76962,-0.1581,0.58673,-0.90115,-0.28811,-0.23202,-1.081,-0.19216,-0.4775,-0.57117,-0.39714,-0.51085,-0.11823,-0.25974,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.3158,-0.29135,-0.26964,-0.26431,-0.31508,0.51981,-0.11229,-0.14417,0.2306,3.4576,-0.54233,-0.4899,-0.11813,5.0496,-1.4242,3
-0.18698,-1.5786,2.7381,-0.93393,-0.41612,1.4076,-0.17954,-0.28157,0.42148,-0.50533,-0.78864,-0.31214,0.12039,0.40349,1.03,-0.70702,-0.15834,0.58673,-1.4747,1.6354,-0.18409,-0.53002,-0.25975,-0.83815,-0.52491,0.08298,-0.92376,-0.089869,-0.23924,0.053826,-0.54705,0.40349,-0.092482,-0.22559,-0.42105,-0.35232,-0.34863,-0.30924,-0.31472,-0.26431,-0.35219,1.2034,-0.11229,-0.17869,-1.2966,3.4576,-0.55678,-0.4899,-0.011758,1.09,-0.32126,3
-0.24431,0.035031,2.7381,-0.9568,-0.51182,3.4614,-0.89712,-0.28157,0.034245,-0.64141,-1.1195,-0.32269,-0.18346,0.75143,1.0555,-0.79904,-0.1583,0.58673,-1.0725,-0.28811,-0.30335,-0.71366,-0.012969,-0.95837,-0.53423,-0.39714,-0.55567,-0.11823,-0.26976,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,1.782,1.8343,-0.35287,-0.48442,-0.30432,-0.26431,-0.36386,0.51981,-0.11229,-0.083851,0.23316,3.4576,-0.54918,-0.48041,-0.12881,4.7619,-1.3255,2
-0.22344,-1.449,2.7381,-0.9466,-0.49192,1.3345,-0.083415,-0.28157,0.38531,-0.64141,-0.79145,-0.31214,0.099719,0.65202,0.93965,-0.80014,-0.15829,0.58673,-1.5593,0.35305,-0.28838,0.020912,-0.28563,-0.4775,-0.52977,0.08298,-0.96282,-0.11823,-0.26313,-0.24267,-0.67335,0.65202,-0.092482,-0.22559,1.5817,1.4484,-0.34545,-0.45146,-0.29623,-0.26431,-0.35961,1.2034,-0.11229,-0.10155,-1.0204,3.4576,-0.5491,-0.48031,-0.14528,1.8196,-0.40976,3
-0.23311,0.83152,0.058121,-0.026393,-0.23131,-0.5517,0.42174,-0.41777,-0.25023,-0.64141,-0.63648,-0.36491,-0.3584,-1.1871,-0.081072,-0.31307,-0.14564,0.58673,0.53332,1.3148,0.64352,0.75548,0.33955,0.48425,0.33769,0.38528,0.57848,-0.055839,0.2704,-0.44033,1.7897,-1.1871,-0.092482,0.18591,0.78062,1.0625,-0.093402,0.30953,-0.098541,2.2125,-0.094509,-0.16374,-0.11229,-0.57834,0.99018,-0.51762,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,3
0.007161,0.50272,0.34527,-0.27019,-0.46839,0.29399,0.30236,-0.28157,-0.22348,-0.64141,-0.37552,-0.33852,-0.29094,-1.8333,-0.071594,-0.45342,-0.13349,0.58673,1.3919,0.99422,1.5632,2.2246,0.84115,1.9269,0.33813,0.81101,1.0821,-0.013635,0.46043,-0.44033,2.6107,-1.8333,-0.092482,-0.22559,-0.42105,-0.35232,-0.16012,0.41973,-0.10432,8.7816,-0.15495,-0.16374,-0.11229,-0.57834,0.80422,-0.49058,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,3
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,1.9649,0.48364,3.4576,2.0261,-0.4899,1.8038,-0.46486,-1.6745,1
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,1.9649,0.48364,3.4576,2.0261,-0.4899,1.8038,-0.46486,-1.6745,2
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,1.9649,0.48364,3.4576,2.0261,-0.4899,1.8038,-0.46486,-1.6745,1
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,1.9649,0.48364,3.4576,2.0261,-0.4899,1.8038,-0.46486,-1.6745,1
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,1.9649,0.48364,3.4576,2.0261,-0.4899,1.8038,-0.46486,-1.6745,2
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,1.9649,0.48364,3.4576,2.0261,-0.4899,1.8038,-0.46486,-1.6745,1
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,1.9649,0.48364,3.4576,2.0261,-0.4899,1.8038,-0.46486,-1.6745,1
-0.9975,0.83152,2.7381,-0.97252,-1.1514,-0.7621,1.3237,0.94423,0.61039,-0.7775,-1.3001,-0.16437,-0.050369,-2.231,2.1001,-1.5744,-0.15828,-2.0431,-2.1104,-0.28811,-0.41991,0.020912,0.33411,-0.4775,-0.48552,-0.89007,-1.2561,-0.11823,-0.28394,1.6351,1.7897,-2.231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.57834,0.99018,3.4576,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,4
-0.99507,0.59639,2.7381,-0.97042,-1.1493,-0.75943,1.3208,0.94423,0.65068,-0.64141,-1.249,-0.16437,-0.016735,-2.231,1.5212,-1.5692,-0.15829,-1.8408,-2.1084,-0.28811,-0.42609,-0.71366,0.12722,-0.4775,-0.4747,-0.89007,-1.2761,-0.11823,-0.2839,-0.44033,3.1159,-2.231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,2.751,-0.41369,-0.16374,-0.11229,-0.57834,0.79815,3.4576,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,1
-0.99375,0.74,2.7381,-0.96929,-1.1482,-0.59452,1.2554,0.94423,0.60598,-0.7775,-1.2969,-0.16437,-0.05072,-1.9824,2.0092,-1.5386,-0.15829,-1.8408,-1.9969,-0.28811,-0.41241,0.020912,-0.11899,-0.4775,-0.48034,-0.89007,-1.2351,-0.11823,-0.28124,-0.44033,2.8002,-1.9824,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.57834,0.91535,3.4576,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,4
0.059141,-0.33,2.7381,-0.9496,-0.21872,5.0105,-1.7638,-0.28157,0.19708,-0.50533,-0.18248,-0.2277,0.37347,0.75143,2.1198,-0.41779,-0.15823,0.58673,-0.64875,1.6354,0.11312,-1.081,-1.2386,-0.4775,-0.65824,-0.36626,-0.90396,-0.11823,-0.20935,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.31792,-0.036116,-0.28466,-0.26431,-0.32992,2.5705,-0.11229,-0.085139,-0.47249,3.4576,-0.55678,-0.4899,0.33202,5.2403,-1.9358,3
-0.32001,-1.1606,2.7381,-0.98724,-0.55176,3.1786,-0.751,-0.28157,0.45616,-0.50533,-0.046168,-0.26992,0.39405,0.75143,1.9169,-0.81181,-0.15814,0.58673,-1.0194,1.6354,-0.14658,-1.081,-1.4091,-0.4775,-0.60923,-0.20154,-0.92127,-0.11407,-0.24295,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.31368,-0.028582,-0.28004,-0.26431,-0.32992,3.254,-0.11229,-0.25711,-0.92258,3.4576,-0.55678,-0.4899,-0.07734,3.361,-0.94921,6
-0.48641,-1.8358,2.7381,-1.0038,-0.70389,2.2639,-0.2579,-0.14537,0.67135,-0.50533,-0.81571,-0.30158,0.17495,0.75143,2.6677,-1.0279,-0.15823,0.1147,-1.6301,0.78048,-0.30881,-1.081,-0.67283,-0.4775,-0.52962,-0.20154,-0.98616,-0.11823,-0.26674,-0.44033,-0.67335,0.75143,-0.092482,3.4779,-0.42105,-0.35232,-0.33486,-0.26404,-0.28004,0.70489,-0.34371,2.0578,-0.11229,-0.31536,-1.2886,3.4576,-0.55678,-0.4899,-0.30937,2.5952,-0.48154,6
-0.95169,-2.5438,2.7381,-1.0376,-1.0539,-0.44755,1.1139,1.7614,1.3031,-0.50533,-0.83595,0.38976,0.62586,0.005834,5.1957,-1.6404,-0.15811,-1.8206,-2.1071,-0.28811,-0.44406,-0.53002,-1.3635,-0.4775,-0.47578,-0.92338,-1.4741,-0.11823,-0.28837,-0.24267,0.14766,0.005834,-0.092482,-0.22559,-0.020493,0.16218,-0.40688,-0.62758,-0.36096,0.38182,-0.40415,-0.16374,-0.11229,-0.48154,-1.5552,3.4576,-0.54727,-0.4899,-0.63946,-0.12623,0.68255,3
-0.70979,-0.60944,2.7381,-0.99421,-0.86501,0.46353,0.58943,1.7614,1.9551,-0.50533,-0.27827,0.38976,1.5989,0.15495,2.3414,-1.4296,-0.15824,-1.8206,-2.4161,-0.28811,-0.37739,0.020912,-1.5292,-0.4775,-0.47006,-0.8931,-1.6118,-0.11823,-0.27,-0.24267,-0.041807,0.15495,-0.092482,-0.22559,1.9823,2.0915,-0.40476,-0.63417,-0.36096,-0.048934,-0.41263,-0.16374,-0.11229,-0.35273,-0.14324,3.4576,-0.55678,-0.4899,-0.52053,0.76478,0.29049,6
